step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
32,320,0.640000,0.324242,0.423747,0.996770,0.036149,0.052183,-0.049199,0.108008,-0.067750,-0.991839,6.101521,0.199310,-1.102412,1.356679,0.121138,-0.459979,0.337528,0.023920,-0.395596,-0.475603,0.339170,-0.5970,-1.9443,0.2422,5.5299,
33,330,0.660000,0.334343,0.422628,0.996337,0.032132,0.050155,-0.061350,0.104200,-0.058016,-0.992863,6.184906,0.267635,-0.989556,1.417319,0.122088,-0.463901,0.356697,0.023873,0.166535,-0.447389,0.354330,-0.6009,-1.1946,0.0137,6.1615,
34,340,0.680000,0.344444,0.422474,0.995316,0.034494,0.048498,-0.076183,0.102042,-0.060964,-0.992910,6.298591,0.317638,-0.855576,1.502689,0.114185,-0.456251,0.357161,0.025870,0.381457,-0.413894,0.375672,-0.3063,-0.0388,0.0636,7.6243,
35,350,0.700000,0.354545,0.422285,0.994289,0.034543,0.046213,-0.089777,0.098655,-0.060834,-0.993260,6.428236,0.339013,-0.688421,1.606573,0.106580,-0.447245,0.360506,0.026456,0.497816,-0.372105,0.401643,0.2538,-0.0287,0.0660,7.4543,
36,360,0.720000,0.364646,0.421555,0.993489,0.030659,0.042593,-0.101118,0.091728,-0.053401,-0.994351,6.557199,0.337641,-0.504102,1.696953,0.102951,-0.434183,0.369686,0.026350,0.752223,-0.326026,0.424238,0.7340,0.1506,0.0431,7.0713,
37,370,0.740000,0.374747,0.420286,0.992901,0.023992,0.038016,-0.110124,0.081874,-0.040755,-0.995809,6.677950,0.328081,-0.323024,1.744618,0.091613,-0.415890,0.380311,0.026165,1.009640,-0.280756,0.436154,1.1815,0.5422,0.0078,7.7608,
38,380,0.760000,0.384848,0.418561,0.992467,0.015778,0.033291,-0.116840,0.070875,-0.025227,-0.997166,6.782250,0.322584,-0.183782,1.754140,0.059427,-0.393497,0.388451,0.025622,1.185912,-0.245946,0.438535,1.6034,0.9240,-0.0406,8.2523,
39,390,0.780000,0.394949,0.416504,0.992143,0.006686,0.029317,-0.121440,0.060724,-0.007972,-0.998123,6.886552,0.327334,-0.079108,1.739317,0.007176,-0.369249,0.392301,0.023586,1.237478,-0.219777,0.434829,1.8429,1.2243,-0.1112,8.5289,
40,400,0.800000,0.405051,0.414144,0.991879,-0.002971,0.026886,-0.124273,0.053191,0.010622,-0.998528,7.002156,0.344737,-0.010917,1.706035,-0.047696,-0.345293,0.391632,0.019161,1.197339,-0.202729,0.426509,1.9695,1.4512,-0.2007,8.6607,
41,410,0.820000,0.415152,0.411454,0.991642,-0.013027,0.026595,-0.125574,0.049612,0.030466,-0.998304,7.125520,0.377526,0.039159,1.661090,-0.093522,-0.323075,0.386993,0.012584,1.091603,-0.190210,0.415272,1.9730,1.6162,-0.2750,8.6666,
42,420,0.840000,0.425253,0.409802,0.992179,-0.019728,0.030789,-0.119347,0.055095,0.045646,-0.997437,7.207499,0.461720,0.271097,1.544152,-0.246076,-0.309870,0.386937,0.015347,0.419871,-0.132226,0.386038,2.9600,1.2011,-0.8459,8.6226,
43,430,0.860000,0.435354,0.410252,0.992774,-0.016027,0.039871,-0.112042,0.073494,0.041963,-0.996412,7.283851,0.531523,0.465894,1.460853,-0.335439,-0.315019,0.366075,0.006512,-0.753739,-0.083527,0.365213,6.6144,2.9128,-1.4050,9.1634,
