step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
97,970,1.940000,0.647333,0.121309,0.706479,0.038858,0.705768,-0.035609,0.999989,-0.004636,-0.000568,9.450103,0.740273,-0.173552,1.012824,1.095058,-0.000427,-0.040906,0.000096,0.000830,-0.243388,0.253206,-7.5889,8.8938,8.3850,22.0000,
98,980,1.960000,0.654000,0.121245,0.706950,0.038849,0.705302,-0.035529,0.999987,-0.004786,-0.001969,9.452770,0.740234,-0.207202,1.003004,1.105729,-0.000414,-0.040927,-0.000039,0.000541,-0.251801,0.250751,-7.2900,8.8257,8.2231,22.0000,
99,990,1.980000,0.660667,0.121199,0.707225,0.038879,0.705029,-0.035437,0.999984,-0.005006,-0.002792,9.460312,0.737930,-0.258671,0.999601,1.127617,-0.000403,-0.040947,-0.000138,0.000623,-0.264668,0.249900,-7.5428,8.7517,8.3034,22.0000,
100,1000,2.000000,0.667333,0.121176,0.707364,0.038960,0.704889,-0.035356,0.999981,-0.005242,-0.003215,9.471867,0.735937,-0.295810,0.996533,1.146492,-0.000393,-0.040965,-0.000199,0.000648,-0.273953,0.249133,-7.9292,8.7272,8.4667,22.0000,
101,1010,2.020000,0.674000,0.121165,0.707353,0.039065,0.704899,-0.035271,0.999980,-0.005512,-0.003187,9.481203,0.731157,-0.310041,0.989875,1.162906,-0.000383,-0.040983,-0.000231,0.000522,-0.277510,0.247469,-8.2079,8.7046,8.6074,22.0000,
102,1020,2.040000,0.680667,0.121179,0.707236,0.039147,0.705015,-0.035183,0.999979,-0.005737,-0.002872,9.488858,0.728804,-0.298820,0.983464,1.171183,-0.000374,-0.040998,-0.000243,0.000565,-0.274705,0.245866,-8.3149,8.6549,8.7297,22.0000,
103,1030,2.060000,0.687333,0.121192,0.707010,0.039233,0.705243,-0.035077,0.999980,-0.005972,-0.002254,9.495327,0.725776,-0.291821,0.973516,1.184328,-0.000365,-0.041013,-0.000245,0.000518,-0.272955,0.243379,-8.2310,8.6075,8.7912,22.0000,
104,1040,2.080000,0.694000,0.121211,0.706632,0.039360,0.705619,-0.034975,0.999980,-0.006238,-0.001243,9.501758,0.723341,-0.292893,0.968755,1.200031,-0.000355,-0.041030,-0.000241,0.000529,-0.273223,0.242189,-8.1788,8.5336,8.8894,22.0000,
105,1050,2.100000,0.700667,0.121245,0.706453,0.039414,0.705801,-0.034859,0.999979,-0.006454,-0.000554,9.506324,0.721183,-0.274351,0.959323,1.213043,-0.000341,-0.041050,-0.000235,0.000999,-0.268588,0.239831,-8.1880,8.4992,9.0068,22.0000,
106,1060,2.120000,0.707333,0.121247,0.706654,0.039414,0.705606,-0.034740,0.999977,-0.006654,-0.001115,9.507854,0.719612,-0.265568,0.951199,1.224021,-0.000324,-0.041075,-0.000231,0.000456,-0.266392,0.237800,-8.0486,8.4298,9.1046,22.0000,
107,1070,2.140000,0.714000,0.121262,0.706643,0.039420,0.705622,-0.034629,0.999976,-0.006824,-0.001128,9.507186,0.717166,-0.273019,0.948551,1.237622,-0.000314,-0.041100,-0.000235,0.000512,-0.268255,0.237138,-7.9831,8.3683,9.1878,22.0000,
108,1080,2.160000,0.720667,0.121278,0.706447,0.039528,0.705817,-0.034539,0.999975,-0.007057,-0.000557,9.503381,0.714885,-0.276785,0.943373,1.257574,-0.000305,-0.041127,-0.000240,0.000554,-0.269196,0.235843,-8.0393,8.3502,9.2897,22.0000,
109,1090,2.180000,0.727333,0.121267,0.706601,0.039555,0.705668,-0.034396,0.999973,-0.007335,-0.000906,9.498019,0.712847,-0.267092,0.931739,1.270810,-0.000290,-0.041154,-0.000241,0.000479,-0.266773,0.232935,-8.0679,8.3126,9.4389,22.0000,
110,1100,2.200000,0.734000,0.121253,0.706582,0.039632,0.705688,-0.034286,0.999971,-0.007594,-0.000907,9.492918,0.711560,-0.263136,0.926033,1.278912,-0.000281,-0.041180,-0.000242,0.000183,-0.265784,0.231508,-7.9950,8.2258,9.5383,22.0000,
111,1110,2.220000,0.740667,0.121244,0.706503,0.039715,0.705769,-0.034161,0.999969,-0.007869,-0.000628,9.479387,0.708903,-0.264507,0.919704,1.287705,-0.000274,-0.041203,-0.000243,0.000487,-0.266127,0.229926,-7.9660,8.1831,9.5992,22.0000,
112,1120,2.240000,0.747333,0.121233,0.706641,0.039759,0.705634,-0.034039,0.999966,-0.008127,-0.001005,9.465180,0.705328,-0.261771,0.916304,1.299844,-0.000264,-0.041221,-0.000249,0.000274,-0.265443,0.229076,-7.9763,8.1355,9.6663,22.0000,
113,1130,2.260000,0.754000,0.121233,0.706628,0.039850,0.705645,-0.033961,0.999965,-0.008360,-0.000987,9.452085,0.703695,-0.265775,0.911001,1.312221,-0.000259,-0.041215,-0.000283,0.000097,-0.266444,0.227750,-7.9557,8.1071,9.7612,22.0000,
114,1140,2.280000,0.760667,0.121242,0.706585,0.039925,0.705689,-0.033867,0.999963,-0.008590,-0.000797,9.436273,0.701111,-0.262632,0.906289,1.318944,-0.000253,-0.041155,-0.000361,0.000503,-0.265658,0.226572,-7.9865,8.0610,9.8597,22.0000,
115,1150,2.300000,0.767333,0.121241,0.706676,0.039969,0.705601,-0.033748,0.999960,-0.008842,-0.001063,9.417123,0.698686,-0.271460,0.907860,1.327535,-0.000246,-0.041147,-0.000401,0.000146,-0.267865,0.226965,-7.9626,8.0379,9.9022,22.0000,
116,1160,2.320000,0.774000,0.121251,0.706575,0.040024,0.705704,-0.033640,0.999959,-0.009061,-0.000771,9.396429,0.696916,-0.284537,0.906513,1.339746,-0.000242,-0.041227,-0.000361,0.000263,-0.271134,0.226628,-8.0291,8.0524,9.9641,22.0000,
117,1170,2.340000,0.780667,0.121247,0.706593,0.040111,0.705687,-0.033515,0.999956,-0.009355,-0.000829,9.374659,0.694723,-0.290938,0.907315,1.353003,-0.000237,-0.041320,-0.000320,0.000108,-0.272735,0.226829,-8.1271,8.0446,10.0550,22.0000,
118,1180,2.360000,0.787333,0.121245,0.706594,0.040205,0.705685,-0.033428,0.999954,-0.009606,-0.000784,9.353749,0.694172,-0.290916,0.905967,1.363693,-0.000236,-0.041393,-0.000289,0.000046,-0.272729,0.226492,-8.1750,8.0512,10.1542,22.0000,
119,1190,2.380000,0.794000,0.121241,0.706578,0.040293,0.705701,-0.033331,0.999951,-0.009869,-0.000745,9.330036,0.693646,-0.289474,0.899232,1.370353,-0.000235,-0.041448,-0.000266,-0.000030,-0.272369,0.224808,-8.1748,8.0418,10.2342,22.0000,
120,1200,2.400000,0.800667,0.121239,0.706674,0.040320,0.705609,-0.033204,0.999948,-0.010111,-0.000929,9.298887,0.690785,-0.293499,0.895756,1.376512,-0.000234,-0.041489,-0.000251,0.000171,-0.273375,0.223939,-8.1643,7.9911,10.2844,22.0000,
121,1210,2.420000,0.807333,0.121254,0.706594,0.040416,0.705686,-0.033141,0.999946,-0.010324,-0.000790,9.268052,0.688279,-0.296880,0.888918,1.388459,-0.000236,-0.041524,-0.000241,-0.000296,-0.274220,0.222229,-8.1937,7.9669,10.3304,22.0000,
122,1220,2.440000,0.814000,0.121257,0.706697,0.040445,0.705589,-0.033001,0.999944,-0.010574,-0.000985,9.230401,0.685684,-0.297829,0.880702,1.393135,-0.000234,-0.041554,-0.000236,-0.000019,-0.274457,0.220176,-8.2195,7.9163,10.4201,22.0000,
123,1230,2.460000,0.820667,0.121259,0.706653,0.040496,0.705634,-0.032894,0.999941,-0.010788,-0.000922,9.191374,0.683333,-0.309114,0.883062,1.394993,-0.000236,-0.041583,-0.000235,0.000018,-0.277279,0.220765,-8.2267,7.8547,10.4557,22.0000,
124,1240,2.480000,0.827333,0.121253,0.706644,0.040577,0.705645,-0.032763,0.999938,-0.011084,-0.000813,9.147765,0.678775,-0.314752,0.877589,1.405626,-0.000236,-0.041610,-0.000240,0.000021,-0.278688,0.219397,-8.3113,7.8739,10.4700,22.0000,
125,1250,2.500000,0.834000,0.121251,0.706621,0.040631,0.705670,-0.032640,0.999935,-0.011333,-0.000746,9.102759,0.676822,-0.325870,0.875375,1.410993,-0.000236,-0.041636,-0.000247,0.000007,-0.281467,0.218844,-8.3536,7.8329,10.5503,22.0000,
126,1260,2.520000,0.840667,0.121245,0.706679,0.040705,0.705613,-0.032528,0.999932,-0.011602,-0.000930,9.059175,0.673943,-0.332811,0.876746,1.415283,-0.000235,-0.041661,-0.000258,-0.000052,-0.283203,0.219187,-8.4369,7.8175,10.5909,22.0000,
127,1270,2.540000,0.847333,0.121249,0.706642,0.040804,0.705649,-0.032435,0.999929,-0.011862,-0.000757,9.010130,0.671497,-0.334125,0.875138,1.422766,-0.000236,-0.041686,-0.000270,-0.000016,-0.283531,0.218785,-8.4890,7.8285,10.6236,22.0000,
128,1280,2.560000,0.854000,0.121250,0.706685,0.040839,0.705610,-0.032308,0.999926,-0.012101,-0.000949,8.963547,0.670752,-0.343265,0.875863,1.427711,-0.000235,-0.041706,-0.000283,-0.000129,-0.285816,0.218966,-8.4987,7.8162,10.6802,22.0000,
129,1290,2.580000,0.860667,0.121262,0.706580,0.040908,0.705715,-0.032219,0.999924,-0.012319,-0.000563,8.915652,0.669588,-0.355142,0.880611,1.436816,-0.000238,-0.041726,-0.000296,0.000117,-0.288786,0.220153,-8.5675,7.8220,10.7177,22.0000,
130,1300,2.600000,0.867333,0.121246,0.706760,0.040959,0.705537,-0.032091,0.999920,-0.012588,-0.001047,8.864685,0.669397,-0.359967,0.879698,1.446162,-0.000233,-0.041744,-0.000307,0.000194,-0.289992,0.219924,-8.6569,7.8578,10.7862,22.0000,
131,1310,2.620000,0.874000,0.121249,0.706737,0.041032,0.705560,-0.032005,0.999917,-0.012808,-0.001027,8.822707,0.668549,-0.366943,0.879070,1.458468,-0.000236,-0.041762,-0.000316,-0.000166,-0.291736,0.219767,-8.6924,7.8517,10.8565,22.0000,
132,1320,2.640000,0.880667,0.121254,0.706614,0.041118,0.705683,-0.031909,0.999915,-0.013050,-0.000634,8.776551,0.668731,-0.375054,0.878316,1.464766,-0.000238,-0.041776,-0.000323,0.000186,-0.293763,0.219579,-8.7452,7.8470,10.9487,22.0000,
133,1330,2.660000,0.887333,0.121242,0.706692,0.041201,0.705604,-0.031809,0.999911,-0.013317,-0.000855,8.733898,0.667549,-0.373872,0.876308,1.470926,-0.000236,-0.041792,-0.000327,-0.000168,-0.293468,0.219077,-8.8056,7.8427,10.9958,22.0000,
134,1340,2.680000,0.894000,0.121242,0.706677,0.041287,0.705619,-0.031710,0.999908,-0.013568,-0.000773,8.685988,0.667538,-0.369942,0.873819,1.474116,-0.000237,-0.041807,-0.000332,0.000063,-0.292485,0.218455,-8.7970,7.8279,11.0423,22.0000,
135,1350,2.700000,0.900667,0.121245,0.706681,0.041341,0.705617,-0.031594,0.999904,-0.013819,-0.000847,8.641421,0.667951,-0.373037,0.872369,1.475992,-0.000236,-0.041821,-0.000337,-0.000115,-0.293259,0.218092,-8.7673,7.8096,11.0663,22.0000,
136,1360,2.720000,0.907333,0.121252,0.706705,0.041409,0.705593,-0.031494,0.999901,-0.014059,-0.000841,8.594218,0.666810,-0.381152,0.872090,1.483223,-0.000235,-0.041837,-0.000344,0.000058,-0.295288,0.218022,-8.7908,7.7988,11.0809,22.0000,
137,1370,2.740000,0.914000,0.121249,0.706711,0.041497,0.705586,-0.031389,0.999897,-0.014328,-0.000814,8.550311,0.665981,-0.380396,0.867328,1.491234,-0.000234,-0.041852,-0.000352,0.000222,-0.295099,0.216832,-8.8520,7.7973,11.1353,22.0000,
138,1380,2.760000,0.920667,0.121253,0.706672,0.041605,0.705623,-0.031314,0.999893,-0.014588,-0.000729,8.510943,0.665293,-0.377747,0.862770,1.495882,-0.000233,-0.041868,-0.000358,-0.000086,-0.294437,0.215692,-8.8458,7.7628,11.1953,22.0000,
139,1390,2.780000,0.927333,0.121259,0.706688,0.041644,0.705609,-0.031202,0.999890,-0.014800,-0.000778,8.467053,0.664646,-0.384896,0.864099,1.495880,-0.000231,-0.041882,-0.000364,0.000021,-0.296224,0.216025,-8.8262,7.7281,11.2306,22.0000,
140,1400,2.800000,0.934000,0.121262,0.706681,0.041717,0.705616,-0.031097,0.999886,-0.015053,-0.000776,8.424377,0.663675,-0.387596,0.864940,1.500526,-0.000229,-0.041897,-0.000371,0.000008,-0.296899,0.216235,-8.8798,7.7388,11.2308,22.0000,
141,1410,2.820000,0.940667,0.121247,0.706762,0.041791,0.705536,-0.030979,0.999882,-0.015330,-0.000874,8.380406,0.662829,-0.384185,0.859984,1.506403,-0.000226,-0.041911,-0.000378,0.000335,-0.296046,0.214996,-8.9007,7.7454,11.2659,22.0000,
142,1420,2.840000,0.947333,0.121232,0.706853,0.041823,0.705448,-0.030854,0.999878,-0.015574,-0.001194,8.342646,0.662773,-0.387118,0.860560,1.509384,-0.000224,-0.041925,-0.000385,0.000118,-0.296780,0.215140,-8.8748,7.7082,11.3102,22.0000,
143,1430,2.860000,0.954000,0.121246,0.706695,0.041911,0.705605,-0.030777,0.999875,-0.015782,-0.000832,8.308287,0.661237,-0.398482,0.862533,1.519237,-0.000226,-0.041937,-0.000392,-0.000185,-0.299621,0.215633,-8.8963,7.7134,11.3325,22.0000,
144,1440,2.880000,0.960667,0.121244,0.706686,0.041974,0.705616,-0.030658,0.999871,-0.016037,-0.000646,8.269384,0.661875,-0.395749,0.859309,1.520673,-0.000222,-0.041949,-0.000395,0.000414,-0.298937,0.214827,-8.9826,7.7282,11.4063,22.0000,
145,1450,2.900000,0.967333,0.121231,0.706842,0.042009,0.705463,-0.030537,0.999867,-0.016283,-0.001104,8.234699,0.661308,-0.395765,0.858690,1.522730,-0.000218,-0.041964,-0.000398,0.000149,-0.298941,0.214672,-8.9618,7.7044,11.4174,22.0000,
146,1460,2.920000,0.974000,0.121238,0.706773,0.042085,0.705531,-0.030448,0.999863,-0.016499,-0.000962,8.198565,0.660772,-0.400708,0.858040,1.529161,-0.000219,-0.041975,-0.000403,0.000045,-0.300177,0.214510,-8.9617,7.7001,11.4330,22.0000,
147,1470,2.940000,0.980667,0.121247,0.706773,0.042100,0.705536,-0.030305,0.999860,-0.016728,-0.000853,8.166253,0.660405,-0.397282,0.856680,1.533336,-0.000216,-0.041986,-0.000406,0.000473,-0.299320,0.214170,-8.9995,7.6953,11.4812,22.0000,
148,1480,2.960000,0.987333,0.121250,0.706811,0.042177,0.705497,-0.030222,0.999856,-0.016954,-0.001017,8.135252,0.661098,-0.401258,0.857558,1.537890,-0.000214,-0.042001,-0.000408,0.000100,-0.300314,0.214389,-8.9733,7.6860,11.5126,22.0000,
149,1490,2.980000,0.994000,0.121254,0.706686,0.042273,0.705621,-0.030120,0.999852,-0.017216,-0.000631,8.105132,0.660712,-0.407856,0.856864,1.545627,-0.000214,-0.042014,-0.000412,0.000050,-0.301964,0.214216,-9.0031,7.6931,11.5467,22.0000,end
