step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
38,380,0.760000,0.304800,0.418989,0.993703,0.022682,0.046704,-0.099295,0.097812,-0.036596,-0.994532,6.316553,0.346812,-0.649514,1.701749,0.130350,-0.423719,0.329820,0.029312,1.203921,-0.362379,0.425437,-0.4874,1.6363,0.1013,8.3451,
39,390,0.780000,0.312800,0.417769,0.992465,0.016927,0.044241,-0.113005,0.092300,-0.025135,-0.995414,6.475919,0.331924,-0.594344,1.828918,0.130412,-0.402621,0.338462,0.029779,1.004513,-0.348586,0.457229,-0.2995,1.7467,0.0571,9.8197,
40,400,0.800000,0.320800,0.416069,0.991545,0.008235,0.041494,-0.122670,0.085062,-0.008067,-0.996343,6.608160,0.307135,-0.506673,1.904795,0.114908,-0.384034,0.350641,0.030179,0.912439,-0.326668,0.476199,-0.3052,2.2398,0.0418,11.2696,
41,410,0.820000,0.328800,0.414026,0.990894,-0.001714,0.039023,-0.128850,0.077575,0.011418,-0.996921,6.699528,0.291038,-0.403539,1.921658,0.085561,-0.366955,0.361590,0.030476,0.833045,-0.300885,0.480415,-0.0410,2.6755,-0.0704,12.8621,
42,420,0.840000,0.336800,0.411735,0.990381,-0.011900,0.037437,-0.132675,0.071483,0.031467,-0.996945,6.772064,0.290841,-0.239926,1.905094,0.042742,-0.351019,0.369160,0.030417,0.787493,-0.259981,0.476274,0.3228,2.8626,-0.2553,13.8383,
43,430,0.860000,0.344800,0.410174,0.990176,-0.020099,0.038120,-0.133023,0.069545,0.049100,-0.996370,6.807467,0.326418,0.006148,1.832066,-0.052649,-0.336775,0.374545,0.031652,0.268041,-0.198463,0.458017,1.9017,3.0134,-0.6633,15.4281,
44,440,0.880000,0.352800,0.412061,0.990266,-0.020958,0.043138,-0.130667,0.078858,0.052738,-0.995490,6.839704,0.367195,0.192502,1.761882,-0.132363,-0.342394,0.366498,0.029085,-0.379115,-0.151875,0.440471,4.8866,3.6008,-1.1478,16.0219,
45,450,0.900000,0.360800,0.413883,0.990197,-0.018869,0.048301,-0.129699,0.089771,0.050357,-0.994689,6.903889,0.394414,0.264003,1.694095,-0.167103,-0.348869,0.351634,0.028527,-0.246235,-0.133999,0.423524,6.2792,3.8951,-1.8659,16.0005,
46,460,0.920000,0.368800,0.414840,0.990237,-0.015087,0.051935,-0.128477,0.098303,0.043985,-0.994184,6.990179,0.411922,0.226626,1.628961,-0.157591,-0.352003,0.333814,0.028197,-0.058832,-0.143344,0.407240,6.6284,4.0176,-2.0656,15.1141,
47,470,0.940000,0.376800,0.414997,0.990453,-0.010374,0.053945,-0.126434,0.103842,0.035149,-0.993972,7.110960,0.419009,0.116612,1.548825,-0.117434,-0.352477,0.315791,0.026956,0.036391,-0.170847,0.387206,6.2194,4.0378,-1.9078,13.9126,
48,480,0.960000,0.384800,0.414691,0.990927,-0.005704,0.054220,-0.122845,0.106068,0.025432,-0.994034,7.224827,0.432117,0.037756,1.479317,-0.082524,-0.350965,0.299575,0.024739,0.203238,-0.190561,0.369829,5.0987,3.6198,-1.4580,12.5994,
49,490,0.980000,0.392800,0.414568,0.991183,-0.002502,0.054607,-0.120700,0.107377,0.018652,-0.994043,7.307179,0.469783,0.015480,1.402492,-0.084698,-0.348352,0.289643,0.023005,0.080249,-0.196130,0.350623,4.6134,2.9420,-1.2265,12.4094,
50,500,1.000000,0.400800,0.414513,0.990995,0.000358,0.056494,-0.121396,0.111581,0.013473,-0.993664,7.364968,0.513451,0.015230,1.336551,-0.087279,-0.348427,0.283100,0.021362,0.039498,-0.196193,0.334138,4.5097,2.4112,-1.0637,13.2548,
51,510,1.020000,0.408800,0.414408,0.990537,0.003585,0.058750,-0.123987,0.116772,0.008042,-0.993126,7.404210,0.553586,0.015324,1.279912,-0.069520,-0.347616,0.277035,0.017972,0.092116,-0.196169,0.319978,4.4045,2.1833,-0.9760,14.1468,
