step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
51,510,1.020000,0.511000,0.412886,0.988822,0.051440,0.071682,-0.120193,0.154386,-0.082713,-0.984542,7.531044,0.677789,0.036843,0.997184,-0.059905,-0.332880,0.127648,-0.042084,0.359259,-0.190789,0.249296,4.5794,5.7788,0.2560,6.3434,
52,520,1.040000,0.521000,0.412725,0.988057,0.058965,0.068435,-0.124834,0.150434,-0.098172,-0.983734,7.497571,0.668907,-0.042015,0.952135,0.030228,-0.324146,0.107217,-0.039253,0.481928,-0.210504,0.238034,3.2778,5.5348,0.3943,6.1581,
53,530,1.060000,0.531000,0.412198,0.987425,0.063912,0.064796,-0.129259,0.145033,-0.108665,-0.983442,7.453139,0.661534,-0.079352,0.897689,0.092650,-0.313337,0.093757,-0.030848,0.559781,-0.219838,0.224422,2.2453,5.1259,0.4570,6.9150,
54,540,1.080000,0.541000,0.411349,0.986949,0.066858,0.061431,-0.132998,0.139544,-0.115165,-0.983496,7.397480,0.661300,-0.076837,0.849298,0.118878,-0.301679,0.085457,-0.019573,0.570438,-0.219209,0.212325,1.5996,4.6529,0.4451,7.6132,
55,550,1.100000,0.551000,0.410288,0.986606,0.068535,0.058775,-0.135854,0.134972,-0.118997,-0.983678,7.342788,0.668376,-0.036931,0.811100,0.116936,-0.290672,0.080178,-0.008451,0.510563,-0.209233,0.202775,1.3781,4.2899,0.3780,8.2627,
56,560,1.120000,0.561000,0.409138,0.986342,0.069658,0.057031,-0.137929,0.131931,-0.121486,-0.983786,7.296696,0.679950,0.026412,0.783340,0.092751,-0.281523,0.076017,0.000474,0.402879,-0.193397,0.195835,1.5644,4.0987,0.2889,8.9258,
57,570,1.140000,0.571000,0.408213,0.986098,0.071283,0.056201,-0.139178,0.130675,-0.124427,-0.983586,7.257824,0.693835,0.098584,0.766712,0.058560,-0.275891,0.070613,0.006035,0.088004,-0.175354,0.191678,2.3428,4.3732,0.1879,9.5784,
58,580,1.160000,0.581000,0.407894,0.985711,0.074630,0.056152,-0.140184,0.131502,-0.130708,-0.982661,7.220788,0.704921,0.159219,0.761961,0.033430,-0.276627,0.060553,0.010347,-0.077141,-0.160195,0.190490,3.1539,4.7253,-0.1956,10.1688,
59,590,1.180000,0.591000,0.407524,0.985261,0.078156,0.056152,-0.141421,0.132662,-0.137462,-0.981583,7.182981,0.712277,0.202438,0.762901,0.020085,-0.277952,0.051061,0.014504,-0.051521,-0.149391,0.190725,3.6100,4.8625,-0.4762,10.6579,
60,600,1.200000,0.601000,0.407032,0.984821,0.081511,0.055931,-0.142672,0.133383,-0.143956,-0.980554,7.151358,0.716622,0.229646,0.766394,0.016754,-0.278517,0.043273,0.017741,-0.009132,-0.142588,0.191599,3.8875,4.9746,-0.5867,11.0322,
