step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
35,350,0.700000,0.280800,0.326821,0.974197,-0.015346,-0.221430,-0.040920,-0.426591,0.010129,-0.904388,7.725536,-0.736838,0.576189,1.110402,2.764477,-0.219952,0.407933,0.416164,2.176988,-0.055953,0.277600,1.0085,-6.5251,2.3447,8.2568,
36,360,0.720000,0.288800,0.315656,0.965843,-0.026658,-0.254521,-0.040688,-0.487743,0.028825,-0.872511,7.968474,-0.722296,0.584046,1.094756,2.982421,-0.179571,0.447237,0.475789,1.680188,-0.053989,0.273689,1.1883,-7.9965,2.5080,10.5373,
37,370,0.740000,0.296800,0.303855,0.955713,-0.037882,-0.289421,-0.037590,-0.549786,0.048808,-0.833878,8.087432,-0.703849,0.532620,1.130597,3.124612,-0.150403,0.486514,0.532601,1.344341,-0.066845,0.282649,0.8759,-9.1167,2.3894,12.7614,
38,380,0.760000,0.304800,0.291880,0.943316,-0.047314,-0.326621,-0.035135,-0.613060,0.065659,-0.787303,8.383365,-0.671074,0.333008,1.181599,3.138283,-0.120745,0.521969,0.579514,2.015691,-0.116748,0.295400,-1.4065,-9.4181,3.7694,14.6489,
39,390,0.780000,0.312800,0.280925,0.928086,-0.053631,-0.366666,-0.036553,-0.678180,0.072294,-0.731332,8.704611,-0.622684,0.137419,1.260827,3.046872,-0.075663,0.552649,0.600403,2.173082,-0.165645,0.315207,-4.4922,-9.7246,4.3083,16.6199,
40,400,0.800000,0.320800,0.270081,0.910730,-0.062306,-0.406555,-0.037442,-0.739432,0.082132,-0.668202,8.769053,-0.567834,0.099308,1.359073,2.844777,-0.040469,0.581925,0.610021,1.392258,-0.175173,0.339768,-5.8437,-9.8283,4.0766,16.5900,
41,410,0.820000,0.328800,0.258378,0.891478,-0.071267,-0.445533,-0.041085,-0.795109,0.090162,-0.599727,8.683782,-0.544800,0.162249,1.472488,2.566075,-0.014965,0.602815,0.613376,0.867294,-0.159438,0.368122,-6.1072,-8.7095,2.8173,14.0821,
42,420,0.840000,0.336800,0.244466,0.871550,-0.076551,-0.481839,-0.048701,-0.843252,0.088823,-0.530128,8.565441,-0.544339,0.320055,1.526574,2.274558,-0.006238,0.604678,0.613891,-0.612829,-0.119986,0.381643,-3.6767,-4.6412,0.5547,12.2688,
43,430,0.860000,0.344800,0.227431,0.852006,-0.051260,-0.519708,-0.036902,-0.884941,0.051650,-0.462829,8.533750,-0.456566,0.714259,1.330624,2.242839,-0.016025,0.512862,0.608484,-0.168143,-0.021435,0.332656,-2.8666,3.9550,-0.4686,27.9656,
44,440,0.880000,0.352800,0.211173,0.826359,-0.017535,-0.562366,-0.023846,-0.926381,0.005888,-0.376542,8.354878,-0.284844,1.008460,1.009717,2.330508,0.006869,0.423876,0.600926,1.439642,0.052115,0.252429,-3.0086,2.8807,-0.5412,29.3601,
45,450,0.900000,0.360800,0.193906,0.797662,0.024722,-0.602085,-0.024848,-0.956805,-0.063492,-0.283712,7.935833,-0.038569,1.136459,0.710940,2.342945,0.045859,0.363779,0.599009,1.668272,0.084115,0.177735,-2.3147,0.5066,-0.2991,22.9693,
46,460,0.920000,0.368800,0.174341,0.767260,0.079268,-0.635286,-0.037946,-0.968401,-0.161465,-0.190074,8.446880,0.258688,1.129434,0.500979,2.194445,0.083728,0.314457,0.599221,1.338907,0.082358,0.125245,-1.9968,-0.5438,-0.2008,16.7059,
47,470,0.940000,0.376800,0.153361,0.732561,0.138998,-0.664616,-0.048164,-0.961107,-0.261432,-0.089026,8.805622,0.570300,1.149232,0.622694,1.697610,0.108786,0.262884,0.590989,0.560752,0.087308,0.155673,-1.6340,-0.6046,-0.1814,14.9180,
48,480,0.960000,0.384800,0.137978,0.703295,0.193001,-0.681521,-0.060459,-0.939369,-0.342908,-0.000395,8.639264,0.755207,0.782688,0.977451,0.769604,0.131554,0.220499,0.563525,2.133470,-0.004328,0.244363,-4.5276,-0.1385,-2.1817,21.7598,
49,490,0.980000,0.392800,0.143523,0.692091,0.246187,-0.670364,-0.104947,-0.883480,-0.468054,0.019735,6.940080,0.741616,0.606701,1.091266,-0.049380,0.192966,0.185463,0.488163,3.283625,-0.048325,0.272816,-10.8442,5.1451,-2.9127,22.0000,
