step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
32,320,0.640000,0.256800,0.401494,0.994659,0.061784,0.054026,-0.062586,0.116930,-0.116128,-0.986327,4.750761,-0.614902,-0.534659,0.862148,0.595525,-0.455300,0.187482,0.131095,0.100941,-0.333665,0.215537,2.4978,-0.0338,0.0987,4.3274,
33,330,0.660000,0.264800,0.400372,0.995185,0.060889,0.044569,-0.062551,0.098314,-0.115657,-0.988412,4.894599,-0.667101,-0.404895,0.831137,0.639317,-0.449551,0.203178,0.131576,0.484471,-0.301224,0.207784,2.7499,-0.8106,0.4624,4.4419,
34,340,0.680000,0.272800,0.399397,0.995667,0.059425,0.033811,-0.063028,0.077030,-0.114222,-0.990464,5.024978,-0.712947,-0.311019,0.803878,0.665479,-0.435563,0.220021,0.132426,0.885301,-0.277755,0.200969,2.7022,-1.6182,0.7472,4.7623,
35,350,0.700000,0.280800,0.398690,0.996039,0.057077,0.022048,-0.064512,0.053661,-0.111156,-0.992353,5.131536,-0.751788,-0.253008,0.779143,0.669676,-0.413891,0.238093,0.133162,1.245048,-0.263252,0.194786,2.2165,-2.4284,0.9431,4.8299,
36,360,0.720000,0.288800,0.398289,0.996229,0.054040,0.009570,-0.067205,0.028818,-0.106774,-0.993866,5.198923,-0.783264,-0.219164,0.757544,0.650507,-0.385291,0.256387,0.133293,1.563315,-0.254791,0.189386,1.3162,-3.1306,1.0285,4.6542,
37,370,0.740000,0.296800,0.398190,0.996205,0.050713,-0.003431,-0.070655,0.002905,-0.101910,-0.994789,5.220127,-0.804943,-0.189530,0.735540,0.628520,-0.350528,0.273157,0.132298,1.848357,-0.247382,0.183885,0.0996,-3.6197,1.0039,4.3332,
38,380,0.760000,0.304800,0.398355,0.995992,0.047294,-0.016805,-0.074033,-0.023823,-0.097081,-0.994991,5.507864,-0.816083,-0.142106,0.704487,0.628325,-0.311165,0.287172,0.129265,2.053806,-0.235527,0.176122,-1.1672,-4.0167,1.0374,4.0990,
39,390,0.780000,0.312800,0.398766,0.995589,0.043367,-0.030450,-0.077422,-0.051214,-0.091538,-0.994484,5.906452,-0.820078,-0.085397,0.676747,0.651546,-0.268581,0.299889,0.124747,2.192005,-0.221349,0.169187,-2.2964,-4.5608,1.2912,4.5608,
40,400,0.800000,0.320800,0.399441,0.994928,0.039074,-0.044572,-0.081266,-0.079554,-0.085484,-0.993158,6.288577,-0.816819,-0.052148,0.662542,0.719161,-0.221086,0.311174,0.120193,2.457189,-0.213037,0.165636,-3.6937,-4.9603,1.6073,4.9603,
41,410,0.820000,0.328800,0.400376,0.994003,0.034591,-0.059010,-0.085323,-0.108594,-0.079314,-0.990917,6.633527,-0.803240,-0.081108,0.690867,0.830584,-0.167170,0.320365,0.117148,2.758460,-0.220277,0.172717,-5.5137,-5.1781,2.0560,6.2378,
42,420,0.840000,0.336800,0.401495,0.992965,0.029935,-0.072936,-0.088349,-0.136895,-0.072837,-0.987904,6.918171,-0.783074,-0.178160,0.759538,0.929637,-0.110017,0.328059,0.115826,2.822089,-0.244540,0.189884,-7.5409,-5.1078,2.8160,8.2032,
43,430,0.860000,0.344800,0.402719,0.992076,0.024990,-0.085607,-0.088504,-0.163045,-0.065254,-0.984458,7.323817,-0.762484,-0.271201,0.834504,1.017686,-0.055182,0.336331,0.115891,2.638212,-0.267800,0.208626,-9.6381,-4.8833,3.4487,9.9632,
44,440,0.880000,0.352800,0.403765,0.991420,0.021578,-0.096250,-0.085773,-0.185292,-0.059512,-0.980880,7.650529,-0.740601,-0.226854,0.848920,1.073955,-0.006373,0.342898,0.118270,2.198673,-0.256714,0.212230,-11.1408,-4.3062,3.8349,11.1408,
45,450,0.900000,0.360800,0.404324,0.991104,0.021376,-0.103756,-0.080564,-0.201087,-0.058711,-0.977812,7.921185,-0.722642,0.001930,0.760047,1.183559,0.027926,0.345712,0.125942,1.292596,-0.199518,0.190012,-10.4781,-4.0169,3.5313,10.4781,
46,460,0.920000,0.368800,0.404034,0.991057,0.025994,-0.107999,-0.073936,-0.209611,-0.066163,-0.975544,8.200850,-0.707766,0.373355,0.583826,1.458700,0.041774,0.342857,0.142827,0.193998,-0.106661,0.145957,-7.5297,-4.3443,3.4766,7.5297,
47,470,0.940000,0.376800,0.403615,0.990906,0.038901,-0.116872,-0.054163,-0.224988,-0.087392,-0.970434,8.515094,-0.733255,1.295973,0.452275,2.098938,0.044434,0.327295,0.174654,0.178698,0.123993,0.113069,-4.8009,-4.1778,2.9057,7.9343,
48,480,0.960000,0.384800,0.403149,0.989484,0.051863,-0.132013,-0.028351,-0.254996,-0.108379,-0.960849,8.904459,-0.765952,1.985602,0.548212,2.488572,0.059044,0.311499,0.251307,1.088610,0.296401,0.137053,0.3156,-4.6602,2.4448,11.7781,
49,490,0.980000,0.392800,0.403056,0.987138,0.062294,-0.146907,-0.009832,-0.286038,-0.124377,-0.950112,9.160164,-0.772119,1.923610,0.604053,2.673582,0.090270,0.298828,0.338482,1.828475,0.280903,0.151013,3.4412,-3.9842,2.3523,19.1931,
50,500,1.000000,0.400800,0.403309,0.985066,0.070210,-0.157210,0.000231,-0.308104,-0.137145,-0.941416,9.358228,-0.767112,1.480170,0.558028,2.890932,0.124437,0.288161,0.418105,1.670604,0.170043,0.139507,2.1880,-3.1918,2.1513,21.5477,
51,510,1.020000,0.408800,0.403287,0.983959,0.074501,-0.161900,0.007935,-0.319160,-0.143602,-0.936758,9.435884,-0.731380,1.042213,0.434816,3.151988,0.148453,0.279366,0.486899,0.773019,0.060553,0.108704,-0.5118,-4.0824,2.8334,18.5032,
52,520,1.040000,0.416800,0.402808,0.983657,0.077093,-0.161947,0.015775,-0.321043,-0.146449,-0.935673,9.275208,-0.718277,0.711722,0.361991,3.319655,0.148766,0.291769,0.542880,-0.530964,-0.022069,0.090498,-1.8499,-6.5438,3.0876,15.2898,
53,530,1.060000,0.424800,0.401497,0.983545,0.079291,-0.160287,0.025688,-0.319544,-0.147595,-0.936006,8.840302,-0.728268,0.406616,0.357009,3.332926,0.136330,0.306340,0.590633,-0.719820,-0.098346,0.089252,-3.6723,-7.6311,3.9965,18.0162,
54,540,1.080000,0.432800,0.399261,0.983321,0.081988,-0.157892,0.037775,-0.316959,-0.149100,-0.936646,8.376465,-0.728586,0.405198,0.289837,3.222603,0.118977,0.319722,0.626244,-1.041994,-0.098701,0.072459,-4.9567,-7.7581,3.8589,19.0841,
55,550,1.100000,0.440800,0.395973,0.982925,0.086486,-0.154282,0.050746,-0.312512,-0.153672,-0.937401,7.967340,-0.751453,0.763715,0.132301,3.001187,0.092706,0.326625,0.650747,-1.485128,-0.009071,0.033075,-3.5145,-7.8853,3.0445,17.3903,
56,560,1.120000,0.448800,0.391778,0.982194,0.093830,-0.150373,0.062286,-0.307372,-0.164344,-0.937291,7.581990,-0.792261,1.118647,-0.111486,2.723001,0.058524,0.326408,0.665382,-1.814515,0.079662,-0.027871,0.6939,-8.2913,1.4942,12.2212,
57,570,1.140000,0.456800,0.387385,0.981141,0.105077,-0.147162,0.068294,-0.303301,-0.183791,-0.935002,7.194108,-0.828294,1.129669,-0.256856,2.399857,0.027176,0.312178,0.671641,-1.365334,0.082417,-0.064214,3.6226,-8.9001,0.1117,13.1811,
58,580,1.160000,0.464800,0.383583,0.979867,0.119747,-0.144639,0.067826,-0.299934,-0.212033,-0.930098,6.794605,-0.832578,0.885548,-0.136038,2.040049,0.004408,0.285634,0.659922,-0.773260,0.021387,-0.034010,3.5002,-7.7454,-0.7481,17.2536,
59,590,1.180000,0.472800,0.380441,0.978249,0.134435,-0.143584,0.065883,-0.298612,-0.241407,-0.923338,6.393896,-0.796706,0.494578,0.239591,1.694494,-0.006773,0.240662,0.628271,-0.399395,-0.076356,0.059898,1.4439,-4.5294,-1.1301,19.3427,
60,600,1.200000,0.480800,0.377575,0.976514,0.146372,-0.143822,0.065656,-0.299865,-0.265043,-0.916424,5.919298,-0.716556,0.032143,0.724585,1.425246,-0.015265,0.192181,0.583162,-0.452665,-0.191964,0.181146,-1.1537,-0.5300,-1.5237,19.1617,
61,610,1.220000,0.488800,0.374452,0.975047,0.154891,-0.144282,0.066900,-0.301835,-0.281499,-0.910854,5.454845,-0.625357,-0.376534,1.119745,1.206688,-0.028986,0.154576,0.533457,-0.888038,-0.294133,0.279936,-3.5573,3.0649,-1.8059,16.8361,
62,620,1.240000,0.496800,0.370424,0.973984,0.161053,-0.143665,0.069124,-0.302063,-0.292990,-0.907147,5.017453,-0.520299,-0.658584,1.358672,1.000284,-0.054807,0.134281,0.483867,-1.595196,-0.364646,0.339668,-4.7870,5.2631,-1.9885,13.4269,
63,630,1.260000,0.504800,0.365206,0.973049,0.166897,-0.141659,0.072490,-0.299969,-0.303217,-0.904477,4.636508,-0.381732,-0.735408,1.311891,0.893442,-0.096704,0.139113,0.435448,-2.599179,-0.383852,0.327973,-4.1395,4.8225,-1.8703,9.3957,
64,640,1.280000,0.512800,0.358769,0.971967,0.175942,-0.138635,0.071449,-0.294758,-0.320386,-0.900262,4.261085,-0.211000,-0.669772,0.995981,0.876141,-0.147586,0.153760,0.389248,-2.526543,-0.367443,0.248995,-3.2982,4.0845,-1.6788,7.6729,
65,650,1.300000,0.520800,0.350802,0.970259,0.188724,-0.137568,0.063685,-0.290612,-0.346133,-0.892041,3.999854,-0.025759,-0.411894,0.554029,0.848040,-0.183160,0.163862,0.351408,-1.512162,-0.302974,0.138507,-3.2602,1.8928,-1.1844,9.4969,
