step,mode,root_z,root_vz,root_roll,root_pitch,root_yaw,root_ang_vel_z,left_foot_force_z,right_foot_force_z,total_contact_force_z,left_foot_height,right_foot_height,left_in_contact,right_in_contact,action_knee_L,action_knee_R,target_knee_L,target_knee_R,dof_pos_knee_L,dof_pos_knee_R,dof_vel_knee_L,dof_vel_knee_R,torque_knee_L,torque_knee_R,torque_ratio_knee_L,torque_ratio_knee_R,action_hip_L,action_hip_R,target_hip_L,target_hip_R,dof_pos_hip_L,dof_pos_hip_R,torque_hip_L,torque_hip_R,torque_ratio_hip_L,torque_ratio_hip_R,action_ankle_L,action_ankle_R,target_ankle_L,target_ankle_R,dof_pos_ankle_L,dof_pos_ankle_R,torque_ankle_L,torque_ankle_R,torque_ratio_ankle_L,torque_ratio_ankle_R,projected_gravity_x,projected_gravity_y,reset_buf
30,A:crouch,0.3433053195476532,-0.8149977922439575,-0.06001145392656326,-0.5064628720283508,0.09825466573238373,0.04235231131315231,127.37535095214844,113.98020935058594,241.35556030273438,0.05845469981431961,0.05701388791203499,1,1,1.0,1.0,0.75,0.75,0.7900037169456482,0.7823579907417297,2.943528652191162,2.7468833923339844,-5.483480453491211,-5.055781841278076,0.15231890148586696,0.14043838447994655,-1.0,-1.0,-0.44999998807907104,-0.44999998807907104,-0.5086864829063416,-0.5282894968986511,4.745671272277832,5.3571367263793945,0.13182420200771755,0.14880935351053873,-1.0,-1.0,-0.44999998807907104,-0.44999998807907104,-0.3646739721298218,-0.3757427930831909,-6.051066875457764,-5.0477142333984375,0.27504849433898926,0.22944155606356534,-0.48508721590042114,0.05244646221399307,0
31,A:crouch,0.3305806517601013,-0.6762596368789673,-0.0696599930524826,-0.574338436126709,0.10361500829458237,0.03180721774697304,91.3903579711914,82.82571411132812,174.21607208251953,0.05759909749031067,0.05658454820513725,1,1,1.0,1.0,0.75,0.75,0.8379555940628052,0.8282049298286438,2.1502957344055176,1.963334083557129,-5.737981796264648,-5.264832496643066,0.15938838322957358,0.14624534712897408,-1.0,-1.0,-0.44999998807907104,-0.44999998807907104,-0.5094943642616272,-0.5267956852912903,1.5355267524719238,1.8309729099273682,0.042653520901997886,0.05086035860909356,-1.0,-1.0,-0.44999998807907104,-0.44999998807907104,-0.31440845131874084,-0.3284410834312439,-4.812259674072266,-4.342834949493408,0.21873907609419388,0.19740158861333673,-0.5432794690132141,0.05843587964773178,0
32,A:crouch,0.31954750418663025,-0.6515336632728577,-0.07723450660705566,-0.6530174016952515,0.10763411223888397,-0.02779974974691868,74.24881744384766,64.03269958496094,138.2815170288086,0.057374052703380585,0.056615907698869705,1,1,1.0,1.0,0.75,0.75,0.8727182745933533,0.8596819639205933,1.5261943340301514,1.1145061254501343,-6.0026092529296875,-5.462705612182617,0.16673914591471353,0.15174182256062826,-1.0,-1.0,-0.44999998807907104,-0.44999998807907104,-0.4898661971092224,-0.5034918785095215,-0.20543205738067627,-0.02548980712890625,0.005706446038352119,0.0007080501980251736,-1.0,-1.0,-0.44999998807907104,-0.44999998807907104,-0.28783679008483887,-0.305143266916275,-4.372142791748047,-3.7369508743286133,0.19873376326127487,0.16986140337857333,-0.6075857877731323,0.061282843351364136,0
33,A:crouch,0.3084794580936432,-0.6887434720993042,-0.08435767143964767,-0.7339178919792175,0.11064570397138596,-0.07414297759532928,64.46585083007812,53.30158233642578,117.7674331665039,0.057515304535627365,0.056986138224601746,1,1,1.0,1.0,0.75,0.75,0.8975497484207153,0.8802611827850342,1.090545654296875,0.6723169684410095,-6.081582546234131,-5.292780876159668,0.16893284850650364,0.1470216910044352,-1.0,-1.0,-0.44999998807907104,-0.44999998807907104,-0.4653535485267639,-0.47501957416534424,-1.1945996284484863,-1.1855077743530273,0.03318332301245795,0.03293077150980631,-1.0,-1.0,-0.44999998807907104,-0.44999998807907104,-0.27436476945877075,-0.29516535997390747,-4.106700897216797,-3.4402706623077393,0.1866682226007635,0.15637593919580633,-0.6697840094566345,0.06256603449583054,0
34,A:crouch,0.29634058475494385,-0.7659742832183838,-0.09195522218942642,-0.8132352232933044,0.11392554640769958,-0.09946827590465546,55.75689697265625,43.788726806640625,99.54562377929688,0.05787082016468048,0.057587213814258575,1,1,1.0,1.0,0.75,0.75,0.9133967161178589,0.8915309906005859,0.6187376976013184,0.34731441736221313,-5.9587907791137695,-4.792627334594727,0.1655219660864936,0.13312853707207573,-1.0,-1.0,-0.44999998807907104,-0.44999998807907104,-0.4429394006729126,-0.4488883316516876,-1.6821544170379639,-1.7961143255233765,0.046726511584387884,0.04989206459787157,-1.0,-1.0,-0.44999998807907104,-0.44999998807907104,-0.26916050910949707,-0.2943960428237915,-3.876053810119629,-3.0593645572662354,0.17618426409634677,0.13906202533028342,-0.7265141010284424,0.06309814751148224,0
35,A:crouch,0.2824532389640808,-0.8685204386711121,-0.10072808712720871,-0.8894761204719543,0.11836602538824081,-0.1009235605597496,49.206947326660156,34.92024230957031,84.12718963623047,0.05832114443182945,0.058271247893571854,1,1,1.0,1.0,0.75,0.75,0.9206942915916443,0.8936042785644531,0.23212414979934692,-0.028305038809776306,-5.532941818237305,-4.340242385864258,0.1536928282843696,0.12056228849622938,-1.0,-1.0,-0.44999998807907104,-0.44999998807907104,-0.42560645937919617,-0.42772892117500305,-1.8562602996826172,-2.0728840827941895,0.05156278610229492,0.05758011341094971,-1.0,-1.0,-0.44999998807907104,-0.44999998807907104,-0.2702111601829529,-0.2995441257953644,-3.554551362991333,-2.7618045806884766,0.16157051649960605,0.1255365718494762,-0.7767419219017029,0.06333326548337936,0
36,A:crouch,0.36504441499710083,0.0028868946246802807,-0.11030572652816772,-0.9619939923286438,0.1238594576716423,-0.15878251194953918,37.139556884765625,26.840673446655273,63.9802303314209,0.058796271681785583,0.058888088911771774,1,1,0.0,0.0,0.75,0.75,0.41316425800323486,0.3088284134864807,0.03760248422622681,-0.0393659844994545,-4.867473602294922,-3.560405731201172,0.13520760006374782,0.09890015920003255,0.0,0.0,-0.44999998807907104,-0.44999998807907104,-0.33417046070098877,-0.3738632798194885,-1.7697193622589111,-2.076241970062256,0.04915887117385864,0.057673388057284884,0.0,0.0,-0.44999998807907104,-0.44999998807907104,-0.15184453129768372,0.0281105637550354,-3.1395320892333984,-2.2759339809417725,0.14270600405606357,0.10345154458826239,-0.8203335404396057,0.06295439600944519,1
37,A:extend,0.3823288679122925,0.9555741548538208,0.02278045564889908,0.02638445794582367,-3.063471794128418,1.0886644124984741,163.33975219726562,37.074954986572266,200.4147071838379,0.012328440323472023,0.01419580727815628,1,1,-0.7846577167510986,0.6582777500152588,0.5,0.5,0.45866429805755615,0.3732263147830963,-0.38459068536758423,1.5331058502197266,-5.2060627937316895,6.3657636642456055,0.1446128553814358,0.17682676845126682,-0.9777805209159851,-0.5144266486167908,-0.20000000298023224,-0.20000000298023224,-0.40380972623825073,-0.45965516567230225,1.6319823265075684,7.935979843139648,0.04533284240298801,0.2204438845316569,1.0,1.0,-0.20000000298023224,-0.20000000298023224,-0.14605283737182617,0.022781943902373314,3.41446590423584,0.6715939044952393,0.15520299564708362,0.03052699565887451,0.026381397619843483,-0.022770553827285767,0
38,A:extend,0.401545912027359,0.9543068408966064,0.02618790976703167,0.03411967307329178,-3.0227935314178467,2.4922056198120117,128.9820556640625,16.168720245361328,145.15077590942383,0.032782647758722305,0.03476224094629288,1,1,-0.7846577167510986,0.6582777500152588,0.30383557081222534,0.6645694375038147,0.43940067291259766,0.40312016010284424,-1.1248767375946045,1.481533408164978,-2.7211861610412598,5.8046979904174805,0.07558850447336833,0.16124161084493002,-0.9777805209159851,-0.5144266486167908,-0.4444451332092285,-0.32860666513442993,-0.42861783504486084,-0.4895334541797638,1.1178066730499268,6.7182464599609375,0.031050185362497967,0.18661795722113717,1.0,1.0,0.04999999701976776,0.04999999701976776,-0.10794151574373245,0.008615626022219658,1.590464472770691,1.4410536289215088,0.07229383967139504,0.0655024376782504,0.03411305323243141,-0.026169676333665848,0
39,A:extend,0.418757826089859,0.7839374542236328,0.01569482870399952,0.027763966470956802,-2.972672939300537,2.3864450454711914,0.0,0.0,0.0,0.0502045676112175,0.054081566631793976,0,0,-0.7846577167510986,0.6582777500152588,0.30383557081222534,0.6645694375038147,0.4048647880554199,0.4478543996810913,-1.8029125928878784,2.6392464637756348,-0.4932875633239746,3.2656636238098145,0.01370243231455485,0.09071287843916151,-0.9777805209159851,-0.5144266486167908,-0.4444451332092285,-0.32860666513442993,-0.43269506096839905,-0.49148011207580566,-0.38311541080474854,4.718001842498779,0.010642094744576348,0.1310556067360772,1.0,1.0,0.04999999701976776,0.04999999701976776,-0.04609823226928711,-0.0005886107101105154,-0.6936650276184082,1.2730131149291992,0.031530228528109466,0.057864232496781784,0.027760399505496025,-0.015688134357333183,0
40,A:extend,0.43194422125816345,0.5866954922676086,0.0035597828682512045,0.009850654751062393,-2.9241116046905518,2.560319423675537,0.0,0.0,0.0,0.06325448304414749,0.06941694766283035,0,0,-0.7846577167510986,0.6582777500152588,0.30383557081222534,0.6645694375038147,0.3751157522201538,0.503952145576477,-1.22761869430542,2.803231716156006,-0.19968390464782715,0.9820652008056641,0.005546775129106309,0.027279588911268447,-0.9777805209159851,-0.5144266486167908,-0.4444451332092285,-0.32860666513442993,-0.41717711091041565,-0.4691476821899414,-1.9619958400726318,2.5806853771209717,0.054499884446462,0.07168570492002699,1.0,1.0,0.04999999701976776,0.04999999701976776,-0.012967444956302643,0.007936373353004456,-0.13720035552978516,0.39650481939315796,0.006236379796808416,0.018022946336052635,0.009850495494902134,-0.00355960289016366,0
41,A:extend,0.44119516015052795,0.38947793841362,-0.0019364928593859076,-0.012341782450675964,-2.867426872253418,3.0137534141540527,0.0,0.0,0.0,0.07341985404491425,0.08044052869081497,0,0,-0.7846577167510986,0.6582777500152588,0.30383557081222534,0.6645694375038147,0.35792744159698486,0.556932806968689,-0.6680272221565247,2.522522449493408,-0.5444875955581665,-0.3188652992248535,0.015124655432171293,0.008857369422912598,-0.9777805209159851,-0.5144266486167908,-0.4444451332092285,-0.32860666513442993,-0.4008508026599884,-0.4315708875656128,-2.399407386779785,0.4611196517944336,0.06665020518832737,0.012808879216512045,1.0,1.0,0.04999999701976776,0.04999999701976776,0.009670575149357319,0.021692857146263123,-0.17929482460021973,-0.06562429666519165,0.008149764754555443,0.0029829225756905294,-0.012341469526290894,0.0019363441970199347,0
42,A:extend,0.4465488791465759,0.19430853426456451,-0.004384574480354786,-0.03394449129700661,-2.801769733428955,3.4292383193969727,0.0,0.0,0.0,0.08058557659387589,0.08755546063184738,0,0,-0.7846577167510986,0.6582777500152588,0.30383557081222534,0.6645694375038147,0.3481776714324951,0.6023553609848022,-0.41289111971855164,2.1089863777160645,-0.7132084965705872,-1.1483983993530273,0.019811347126960754,0.031899955537584096,-0.9777805209159851,-0.5144266486167908,-0.4444451332092285,-0.32860666513442993,-0.3916216194629669,-0.3874586820602417,-2.1538195610046387,-1.245194911956787,0.05982832113901774,0.0345887475543552,1.0,1.0,0.04999999701976776,0.04999999701976776,0.026524394750595093,0.03551705926656723,-0.2662699818611145,-0.32936927676200867,0.012103180993687023,0.014971330761909485,-0.0339379720389843,0.004382033832371235,0
43,A:extend,0.44803500175476074,0.0006323783309198916,-0.006536201108247042,-0.051894523203372955,-2.7294814586639404,3.698545217514038,0.0,0.0,0.0,0.08455128222703934,0.09086612612009048,0,0,-0.7846577167510986,0.6582777500152588,0.30383557081222534,0.6645694375038147,0.3405275344848633,0.6388143301010132,-0.38362205028533936,1.6467278003692627,-0.5919420123100281,-1.6287823915481567,0.01644283367527856,0.04524395532078213,-0.9777805209159851,-0.5144266486167908,-0.4444451332092285,-0.32860666513442993,-0.3919657766819,-0.3453335762023926,-1.485331416130066,-2.3193001747131348,0.04125920600361294,0.06442500485314263,1.0,1.0,0.04999999701976776,0.04999999701976776,0.038235969841480255,0.04752998799085617,-0.26943275332450867,-0.482076495885849,0.012246943332932213,0.021912567994811318,-0.05187123268842697,0.006527355872094631,0
44,A:extend,0.44565844535827637,-0.1925971508026123,-0.009652371518313885,-0.06482326239347458,-2.6537928581237793,3.800325870513916,0.0,0.0,0.0,0.08514238893985748,0.09020702540874481,0,0,-0.7846577167510986,0.6582777500152588,0.30383557081222534,0.6645694375038147,0.3320188522338867,0.6658042669296265,-0.4561900794506073,1.171749234199524,-0.2620888948440552,-1.7959052324295044,0.007280247079001533,0.04988625645637512,-0.9777805209159851,-0.5144266486167908,-0.4444451332092285,-0.32860666513442993,-0.40132537484169006,-0.3110755681991577,-0.6023865342140198,-2.779994487762451,0.016732959283722773,0.07722206910451253,1.0,1.0,0.04999999701976776,0.04999999701976776,0.04513698071241379,0.056821517646312714,-0.19223132729530334,-0.541955828666687,0.00873778760433197,0.024634355848485775,-0.06477787345647812,0.009631948545575142,0
45,A:extend,0.43941062688827515,-0.3860672414302826,-0.014152889139950275,-0.07277049124240875,-2.577810049057007,3.7564330101013184,0.0,0.0,0.0,0.082161545753479,0.08539390563964844,0,0,-0.7846577167510986,0.6582777500152588,0.30383557081222534,0.6645694375038147,0.3218437433242798,0.6835922002792358,-0.5370740294456482,0.7265402674674988,0.15869468450546265,-1.710567831993103,0.0044081856807072954,0.04751577311091953,-0.9777805209159851,-0.5144266486167908,-0.4444451332092285,-0.32860666513442993,-0.41743937134742737,-0.28718888759613037,0.3203811049461365,-2.7834596633911133,0.00889947513739268,0.07731832398308648,1.0,1.0,0.04999999701976776,0.04999999701976776,0.04798624664545059,0.0629512146115303,-0.07049687951803207,-0.5205451250076294,0.003204403614456003,0.023661142045801335,-0.07270628213882446,0.01411496102809906,0
46,A:extend,0.42928174138069153,-0.5799818634986877,-0.0200540442019701,-0.07675532251596451,-2.5039172172546387,3.6114535331726074,0.0,0.0,0.0,0.07536526769399643,0.07637956738471985,0,0,-0.7846577167510986,0.6582777500152588,0.30383557081222534,0.6645694375038147,0.31054985523223877,0.6933301687240601,-0.5739652514457703,0.3544371426105499,0.5679908394813538,-1.4677956104278564,0.015777523318926494,0.04077210028966268,-0.9777805209159851,-0.5144266486167908,-0.4444451332092285,-0.32860666513442993,-0.437312513589859,-0.2733778953552246,1.1497466564178467,-2.5225396156311035,0.03193740712271796,0.07007054487864177,1.0,1.0,0.04999999701976776,0.04999999701976776,0.047888629138469696,0.0659753754734993,0.05895642936229706,-0.4418349862098694,0.00267983769828623,0.020083408464084972,-0.07667997479438782,0.019993659108877182,0
47,A:extend,0.41729673743247986,-0.5588368773460388,-0.04697904735803604,-0.07993488758802414,-2.4339661598205566,3.00899338722229,0.0,201.64706420898438,201.64706420898438,0.06449291110038757,0.07020154595375061,0,1,-0.7846577167510986,0.6582777500152588,0.30383557081222534,0.6645694375038147,0.2974867820739746,0.7606307864189148,-0.6904371976852417,3.938108444213867,1.2669599056243896,-8.992177963256836,0.0351933307117886,0.24978272120157877,-0.9777805209159851,-0.5144266486167908,-0.4444451332092285,-0.32860666513442993,-0.4551842510700226,-0.2645171284675598,1.276829481124878,-3.2363951206207275,0.03546748558680216,0.08989986446168688,1.0,1.0,0.04999999701976776,0.04999999701976776,0.04517827928066254,-0.032407790422439575,0.15337666869163513,8.403707504272461,0.006971666758710688,0.3819867047396573,-0.07984978705644608,0.04681181535124779,0
48,A:extend,0.4067070484161377,-0.52041095495224,-0.0874483585357666,-0.07987970113754272,-2.376467227935791,2.5766804218292236,0.0,190.23587036132812,190.23587036132812,0.05284590274095535,0.0670832172036171,0,1,-0.7846577167510986,0.6582777500152588,0.30383557081222534,0.6645694375038147,0.2860860228538513,0.817318856716156,-0.4836079180240631,2.831592559814453,1.2589104175567627,-8.760730743408203,0.034969733821021184,0.24335363176133898,-0.9777805209159851,-0.5144266486167908,-0.4444451332092285,-0.32860666513442993,-0.46956586837768555,-0.25133049488067627,1.741787075996399,-3.0563809871673584,0.048382974333233304,0.08489947186575995,1.0,1.0,0.04999999701976776,0.04999999701976776,0.04080707207322121,-0.1352194845676422,0.371219277381897,8.472465515136719,0.01687360351735895,0.38511206886985083,-0.07979477941989899,0.08705845475196838,0
49,A:extend,0.3855510652065277,0.007849507965147495,-0.10363613814115524,-0.07255034148693085,-2.31933856010437,0.031130898743867874,79.0753402709961,179.89602661132812,258.9713668823242,0.0486634187400341,0.06413931399583817,1,1,0.0,0.0,0.30383557081222534,0.6645694375038147,0.006635652389377356,0.006670115515589714,-0.017991306260228157,-0.017098691314458847,-0.5102294683456421,-8.35254192352295,0.014173040787378946,0.23201505343119302,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.00962081179022789,-0.06256890296936035,4.644553184509277,-2.798942804336548,0.1290153662363688,0.07774841123157078,0.0,0.0,0.04999999701976776,0.04999999701976776,0.04975949600338936,0.17139466106891632,-4.436855792999268,8.882887840270996,0.20167526331814853,0.4037676291032271,-0.07248671352863312,0.10317859053611755,1
50,A:aerial/hold,0.4067046046257019,1.0872342586517334,0.05154440551996231,0.04684974253177643,-0.008278006687760353,-0.1638938933610916,71.89295959472656,0.0,71.89295959472656,0.032488204538822174,0.02356031909584999,1,0,0.0,0.0,0.5,0.5,0.11277901381254196,0.12573498487472534,6.4610185623168945,6.243195056915283,1.6307754516601562,1.0037040710449219,0.04529931810167101,0.02788066864013672,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.09527274966239929,-0.15370556712150574,4.135432243347168,6.102193355560303,0.11487311787075466,0.16950537098778617,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.000230548539548181,0.08407757431268692,0.6348738670349121,-0.6987533569335938,0.028857903047041458,0.031761516224254265,0.0468326061964035,-0.05146503821015358,0
51,A:aerial/hold,0.4263553023338318,0.899828314781189,0.035363856703042984,0.04851814731955528,-0.011194344609975815,-0.12345952540636063,0.0,0.0,0.0,0.0507919080555439,0.044489458203315735,0,0,0.0,0.0,0.5,0.5,0.22184181213378906,0.23129621148109436,4.946132183074951,4.568075656890869,0.9885845184326172,1.271805763244629,0.027460681067572698,0.03532793786790636,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.15072676539421082,-0.20352905988693237,2.049858570098877,3.011240005493164,0.05694051583607992,0.08364555570814344,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.0749817043542862,-0.011846357025206089,0.893937349319458,0.6321320533752441,0.04063351587815718,0.02873327515342019,0.04849911481142044,-0.035314880311489105,0
52,A:aerial/hold,0.4416857361793518,0.6902636289596558,0.023059753701090813,0.035778649151325226,-0.012907803989946842,-0.026578407734632492,0.0,0.0,0.0,0.06600481271743774,0.061505042016506195,0,0,0.0,0.0,0.5,0.5,0.30814558267593384,0.3100988566875458,3.8960893154144287,3.5719048976898193,0.06915760040283203,0.5080928802490234,0.001921044455634223,0.014113691118028428,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.17417094111442566,-0.21765345335006714,0.6166305541992188,1.2924678325653076,0.017128626505533855,0.03590188423792521,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.11939837038516998,-0.0809822827577591,0.2598508596420288,0.5710670948028564,0.01181140271100131,0.025957595218311657,0.03577101603150368,-0.02304295264184475,0
53,A:aerial/hold,0.4529806077480316,0.4939580261707306,0.01871858350932598,0.01609172858297825,-0.012950809672474861,0.014470638707280159,0.0,0.0,0.0,0.07816808670759201,0.07416510581970215,0,0,0.0,0.0,0.5,0.5,0.37397295236587524,0.37124165892601013,2.947035074234009,2.763150453567505,-0.5313997268676758,-0.15466642379760742,0.014761103524102105,0.00429628954993354,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.17786380648612976,-0.21362251043319702,-0.534600019454956,0.03046908974647522,0.014850000540415445,0.0008463636040687561,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1447538286447525,-0.12263979017734528,-0.036165833473205566,0.2160857915878296,0.0016439015215093439,0.009822081435810436,0.016091033816337585,-0.018715066835284233,0
54,A:aerial/hold,0.4604479670524597,0.30407577753067017,0.019212782382965088,-0.00537272822111845,-0.012844452634453773,-0.005200761370360851,0.0,0.0,0.0,0.08687621355056763,0.08267280459403992,0,0,0.0,0.0,0.5,0.5,0.42291074991226196,0.41782984137535095,2.165456771850586,2.0816845893859863,-0.8831853866577148,-0.5869622230529785,0.024532927407158747,0.01630450619591607,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.17262187600135803,-0.2020578384399414,-1.2231364250183105,-0.7580140829086304,0.03397601180606418,0.021055946747461956,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.15940316021442413,-0.1470084935426712,-0.1951005458831787,-0.03259611129760742,0.008868206631053577,0.001481641422618519,-0.005372702144086361,-0.01921132393181324,0
55,A:aerial/hold,0.46415361762046814,0.11498214304447174,0.022280778735876083,-0.025163235142827034,-0.013507797382771969,-0.04598647356033325,0.0,0.0,0.0,0.09180466085672379,0.0870865061879158,0,0,0.0,0.0,0.5,0.5,0.4579237103462219,0.45200297236442566,1.5165674686431885,1.4960148334503174,-1.0119496583938599,-0.7867553234100342,0.028109712733162776,0.021854314539167616,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1662614643573761,-0.19005858898162842,-1.4408729076385498,-1.1038212776184082,0.040024247434404164,0.030661702156066895,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1680321842432022,-0.16129042208194733,-0.2746894657611847,-0.17123645544052124,0.012485884807326576,0.00778347524729642,-0.02516057901084423,-0.022271880879998207,0
56,A:aerial/hold,0.4640751779079437,-0.07588813453912735,0.02663600817322731,-0.04158347100019455,-0.014970462769269943,-0.07506531476974487,0.0,0.0,0.0,0.09272947162389755,0.08736883848905563,0,0,0.0,0.0,0.5,0.5,0.48138874769210815,0.4756114184856415,0.9811546206474304,1.0031476020812988,-0.9513559341430664,-0.7937009930610657,0.02642655372619629,0.022047249807251826,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.16293951869010925,-0.18128448724746704,-1.3116475343704224,-1.1286356449127197,0.03643465373251173,0.03135099013646444,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.173655167222023,-0.17017902433872223,-0.28512173891067505,-0.21708878874778748,0.01296007904139432,0.009867672215808521,-0.0415714867413044,-0.026609832420945168,0
57,A:aerial/hold,0.46016138792037964,-0.2690620422363281,0.03151010721921921,-0.05434291809797287,-0.016832349821925163,-0.08256198465824127,0.0,0.0,0.0,0.08954202383756638,0.0835077166557312,0,0,0.0,0.0,0.5,0.5,0.49554306268692017,0.4906139075756073,0.557783305644989,0.6113610863685608,-0.7621586322784424,-0.6759503483772278,0.021171073118845623,0.018776398566034105,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.16392889618873596,-0.17680060863494873,-0.9854219555854797,-0.9691169857978821,0.02737283209959666,0.02691991627216339,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.17807956039905548,-0.1764245182275772,-0.2433568388223648,-0.20027115941047668,0.011061674491925673,0.009103234518658031,-0.05431617423892021,-0.03145838901400566,0
58,A:aerial/hold,0.452364981174469,-0.4641229212284088,0.03643927723169327,-0.06402286142110825,-0.018687672913074493,-0.07420050352811813,0.0,0.0,0.0,0.08223879337310791,0.0755494013428688,0,0,0.0,0.0,0.5,0.5,0.5026363730430603,0.4990851581096649,0.24658681452274323,0.3236474096775055,-0.5132702589035034,-0.5031076073646545,0.014257507191763984,0.013975211315684848,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1687309443950653,-0.17613071203231812,-0.5890633463859558,-0.73646080493927,0.016362870732943218,0.02045724458164639,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18217827379703522,-0.1814129501581192,-0.17281171679496765,-0.1518712192773819,0.007855078036134893,0.006903237239880996,-0.0639791339635849,-0.03635657951235771,0
59,A:aerial/hold,0.44065356254577637,-0.6603674292564392,0.041171155869960785,-0.0715918019413948,-0.020322944968938828,-0.060628991574048996,0.0,0.0,0.0,0.07088051736354828,0.06357257068157196,0,0,0.0,0.0,0.5,0.5,0.5048357844352722,0.5030253529548645,0.04029730334877968,0.132161945104599,-0.26318126916885376,-0.32864993810653687,0.007310590810245938,0.009129164947403802,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.17602774500846863,-0.17812275886535645,-0.21130764484405518,-0.5053271055221558,0.005869656801223755,0.014036864042282104,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18619860708713531,-0.18569810688495636,-0.09526200592517853,-0.09593388438224792,0.004330091178417206,0.004360631108283997,-0.07153066247701645,-0.04105408862233162,0
60,A:aerial/hold,0.4250108301639557,-0.8571366667747498,0.04560293257236481,-0.07805384695529938,-0.021730046719312668,-0.05052400752902031,0.0,0.0,0.0,0.05554594099521637,0.04765411466360092,0,0,0.0,0.0,0.5,0.5,0.5040554404258728,0.5041616559028625,-0.07666186988353729,0.02030831389129162,-0.051100268959999084,-0.18467287719249725,0.0014194519155555302,0.005129802144236035,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18433472514152527,-0.18152230978012085,0.09607982635498047,-0.316745787858963,0.002668884065416124,0.008798494107193418,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.19005240499973297,-0.18940980732440948,-0.026296406984329224,-0.04721255600452423,0.0011952912265604193,0.0021460252729329195,-0.07797461003065109,-0.04544832929968834,0
61,A:aerial/hold,0.4118993878364563,-0.21819624304771423,0.011076530441641808,-0.08708778023719788,-0.02297133393585682,-0.03767409548163414,794.0197143554688,395.6085205078125,1189.6282348632812,0.039864830672740936,0.04001367837190628,1,1,0.0,0.0,0.5,0.5,0.5323421955108643,0.579479992389679,2.4867053031921387,5.1590986251831055,-12.036730766296387,-9.294158935546875,0.33435363239712185,0.25817108154296875,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18633641302585602,-0.1897098869085312,2.364830493927002,2.6891605854034424,0.06568973594241673,0.07469890515009563,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.2712894380092621,-0.31458696722984314,15.257706642150879,4.039198398590088,0.6935321200977672,0.18359992720864035,-0.08697773516178131,-0.011034327559173107,0
62,A:aerial/hold,0.41092655062675476,-0.03173935040831566,0.015797993168234825,-0.10429173707962036,-0.018810031935572624,0.16740798950195312,61.452728271484375,131.3972625732422,192.84999084472656,0.04005930945277214,0.040059637278318405,1,1,0.0,0.0,0.5,0.5,0.5525254011154175,0.6134936809539795,0.30474889278411865,0.71937096118927,-2.2885711193084717,-4.746651649475098,0.06357141998079088,0.1318514347076416,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.17238743603229523,-0.1800173968076706,-2.158257484436035,-1.7246545553207397,0.059951596789889865,0.04790707098113166,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.28529974818229675,-0.34129542112350464,2.3152403831481934,3.623321056365967,0.10523819923400879,0.1646964116529985,-0.10410277545452118,-0.015711503103375435,0
63,A:aerial/hold,0.41069114208221436,-0.007654826156795025,0.01769588328897953,-0.11183442920446396,-0.016572432592511177,0.10663459450006485,57.222198486328125,121.51707458496094,178.73927307128906,0.04006512835621834,0.040058694779872894,1,1,0.0,0.0,0.5,0.5,0.5529875159263611,0.6209177374839783,-0.11301207542419434,0.07802435755729675,-1.5488992929458618,-3.914457321166992,0.04302498035960727,0.108734925587972,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.16483376920223236,-0.17446835339069366,-1.5039408206939697,-1.1105003356933594,0.04177613390816583,0.03084723154703776,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.2852773368358612,-0.34680062532424927,1.7178345918655396,3.0144083499908447,0.07808339053934271,0.13701856136322021,-0.11160144954919815,-0.01758441887795925,0
