step,mode,root_z,root_vz,root_roll,root_pitch,root_yaw,root_ang_vel_z,left_foot_force_z,right_foot_force_z,total_contact_force_z,left_foot_height,right_foot_height,left_in_contact,right_in_contact,action_knee_L,action_knee_R,target_knee_L,target_knee_R,dof_pos_knee_L,dof_pos_knee_R,dof_vel_knee_L,dof_vel_knee_R,torque_knee_L,torque_knee_R,torque_ratio_knee_L,torque_ratio_knee_R,action_hip_L,action_hip_R,target_hip_L,target_hip_R,dof_pos_hip_L,dof_pos_hip_R,torque_hip_L,torque_hip_R,torque_ratio_hip_L,torque_ratio_hip_R,action_ankle_L,action_ankle_R,target_ankle_L,target_ankle_R,dof_pos_ankle_L,dof_pos_ankle_R,torque_ankle_L,torque_ankle_R,torque_ratio_ankle_L,torque_ratio_ankle_R,projected_gravity_x,projected_gravity_y,reset_buf
30,B:crouch,0.3445742726325989,-0.4575120508670807,-0.026840725913643837,-0.8365246653556824,-2.919721841812134,-0.019163817167282104,58.421634674072266,52.427040100097656,110.84867477416992,0.05072106420993805,0.050809986889362335,1,1,0.0,0.0,1.194846749305725,1.1909027099609375,0.6707242727279663,0.6589292883872986,-0.5033326148986816,-0.524888813495636,-4.439192771911621,-4.16017484664917,0.12331091033087836,0.11556041240692139,0.0,0.0,-1.243477702140808,-1.2641996145248413,-0.15343347191810608,-0.138054758310318,-1.210358738899231,-1.6511300802230835,0.03362107608053419,0.04586472445064121,0.0,0.0,-0.48989251255989075,-0.5391039252281189,0.00665371585637331,-0.006126298103481531,-3.7598042488098145,-3.4102516174316406,0.17090019312771884,0.15501143715598367,-0.7423189878463745,0.017982371151447296,0
31,B:crouch,0.33587607741355896,-0.535433828830719,-0.026668265461921692,-0.87614905834198,-2.9202287197113037,-0.012479905970394611,53.379459381103516,47.57936477661133,100.95882415771484,0.05263759195804596,0.052611999213695526,1,1,0.0,0.0,1.194846749305725,1.1909027099609375,0.6586405634880066,0.6472598910331726,-0.6320867538452148,-0.6461979746818542,-3.90617299079895,-3.6505606174468994,0.10850480529997084,0.1014044615957472,0.0,0.0,-1.243477702140808,-1.2641996145248413,-0.1573290228843689,-0.14242056012153625,-1.0092179775238037,-1.4200371503829956,0.02803383270899455,0.039445476399527654,0.0,0.0,-0.48989251255989075,-0.5391039252281189,-0.004298358224332333,-0.0178277138620615,-3.4250388145446777,-3.0893373489379883,0.15568358247930353,0.14042442495172675,-0.7682795524597168,0.017068728804588318,0
32,B:crouch,0.3255351781845093,-0.6280075907707214,-0.026106437668204308,-0.9171727299690247,-2.920889377593994,-0.008600044995546341,47.626007080078125,42.023216247558594,89.64922332763672,0.054581910371780396,0.05441433936357498,1,1,0.0,0.0,1.194846749305725,1.1909027099609375,0.6439756155014038,0.6331731081008911,-0.7661141157150269,-0.7618110775947571,-3.2972424030303955,-3.047008752822876,0.09159006675084432,0.08463913202285767,0.0,0.0,-1.243477702140808,-1.2641996145248413,-0.16246357560157776,-0.14818672835826874,-0.7652433514595032,-1.141985535621643,0.021256759762763977,0.03172182043393453,0.0,0.0,-0.48989251255989075,-0.5391039252281189,-0.01811210997402668,-0.03257261961698532,-3.0228257179260254,-2.717954397201538,0.1374011689966375,0.123543381690979,-0.7938855886459351,0.015872664749622345,0
33,B:crouch,0.3703257143497467,0.012210838496685028,-0.025083819404244423,-0.9597537517547607,-2.921919345855713,-0.11842932552099228,41.21836853027344,36.0362663269043,77.25463485717773,0.05646838620305061,0.05618283152580261,1,1,0.0,0.0,1.194846749305725,1.1909027099609375,0.4176667630672455,0.23651136457920074,-0.15910238027572632,-0.4790697395801544,-2.6055636405944824,-2.382380962371826,0.07237676779429118,0.06617724895477295,0.0,0.0,-1.243477702140808,-1.2641996145248413,-0.4156416952610016,-0.4894036054611206,-0.4904833436012268,-0.8110947608947754,0.0136245373222563,0.022530410024854872,0.0,0.0,-0.48989251255989075,-0.5391039252281189,-0.21921049058437347,-0.004126501269638538,-2.550596237182617,-2.2985079288482666,0.11593619259920987,0.10447763312946666,-0.8190503120422363,0.014389626681804657,1
34,B:extend,0.3886200785636902,1.0308767557144165,-0.010021256282925606,0.15511006116867065,-3.0216152667999268,-0.5099116563796997,173.30795288085938,83.09291076660156,256.40086364746094,0.012157998979091644,0.021149907261133194,1,1,0.0,0.0,0.30383557081222534,0.6645694375038147,0.468128502368927,0.2649628818035126,0.5602253079414368,1.1084102392196655,-0.442781925201416,5.7711873054504395,0.012299497922261557,0.16031075848473442,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.442425012588501,-0.5164338946342468,7.168598175048828,9.936212539672852,0.19912772708468968,0.27600590387980145,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.2361135184764862,-0.014444056898355484,1.4387292861938477,-2.614182472229004,0.06539678573608398,0.11882647601040927,0.15448883175849915,0.009900781325995922,0
35,B:extend,0.4092469811439514,1.0441266298294067,-0.020240716636180878,0.12206467986106873,-3.024394989013672,0.1269296407699585,112.84266662597656,42.34435272216797,155.18701934814453,0.03205348923802376,0.04222819209098816,1,1,0.0,0.0,0.30383557081222534,0.6645694375038147,0.4754495918750763,0.2949308156967163,0.5227948427200317,1.6688945293426514,0.10882610082626343,4.143346309661865,0.003022947245173984,0.11509295304616292,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.40177908539772034,-0.4786689579486847,3.1828110218048096,5.583853244781494,0.08841141727235582,0.1551070345772637,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.24854430556297302,-0.07475750148296356,1.6922037601470947,0.1456911563873291,0.07691835273395885,0.006622325290333141,0.12176177650690079,0.020088741555809975,0
36,B:extend,0.42806941270828247,0.8775599598884583,-0.03253579139709473,0.07668319344520569,-3.0206594467163086,0.2646538317203522,0.0,0.0,0.0,0.04996590316295624,0.061102576553821564,0,0,0.0,0.0,0.30383557081222534,0.6645694375038147,0.47759222984313965,0.33929821848869324,0.11596714705228806,2.360488176345825,0.343783974647522,1.5101890563964844,0.009549554851320054,0.041949696011013456,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.3440437316894531,-0.4204961657524109,0.4135890007019043,2.5226612091064453,0.011488583352830675,0.07007392247517903,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.24062561988830566,-0.12833429872989655,0.5041822195053101,1.0846771001815796,0.02291737361387773,0.04930350455370816,0.07660806179046631,0.03243444859981537,0
37,B:extend,0.44300174713134766,0.6827432513237,-0.04510589316487312,0.029186347499489784,-3.013317346572876,0.48862534761428833,0.0,0.0,0.0,0.06429161131381989,0.07617118209600449,0,0,0.0,0.0,0.30383557081222534,0.6645694375038147,0.48691272735595703,0.38709601759910583,0.5682867169380188,2.317086696624756,-0.306967556476593,0.15620684623718262,0.00852687656879425,0.004339079062143962,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.2870137691497803,-0.3572799563407898,-1.2105906009674072,0.44850873947143555,0.03362751669353909,0.012458576096428765,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.22717010974884033,-0.15698589384555817,-0.06327700614929199,0.3172166347503662,0.0028762275522405453,0.014418937943198464,0.029182203114032745,0.045071396976709366,0
38,B:extend,0.45419418811798096,0.49170586466789246,-0.052252147346735,-0.014789569191634655,-3.000800371170044,0.7052400708198547,0.0,0.0,0.0,0.0755283460021019,0.08739811182022095,0,0,0.0,0.0,0.30383557081222534,0.6645694375038147,0.49984002113342285,0.42932435870170593,0.6552333831787109,1.9659380912780762,-0.8874790668487549,-0.6873941421508789,0.024652196301354304,0.019094281726413302,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.23947668075561523,-0.2989651560783386,-1.9528857469558716,-0.9285931587219238,0.05424682630432977,0.025794254408942327,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.21415627002716064,-0.1697126179933548,-0.297405481338501,-0.09341639280319214,0.013518430969931862,0.00424619967287237,-0.014789029955863953,0.052222661674022675,0
39,B:extend,0.46164247393608093,0.30006882548332214,-0.05645628273487091,-0.052362024784088135,-2.984632730484009,0.8492773771286011,0.0,0.0,0.0,0.0832434892654419,0.0948958694934845,0,0,0.0,0.0,0.30383557081222534,0.6645694375038147,0.5116069316864014,0.4631364047527313,0.528570294380188,1.5203598737716675,-1.1299561262130737,-1.1183102130889893,0.03138767017258538,0.031064172585805256,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.20526564121246338,-0.25045067071914673,-2.0590620040893555,-1.6915452480316162,0.05719616678025988,0.04698736800087823,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.20353585481643677,-0.17480482161045074,-0.3953899145126343,-0.30321037769317627,0.017972268841483376,0.013782289895144377,-0.05233810096979141,0.05634896084666252,0
40,B:extend,0.46527788043022156,0.10607457906007767,-0.059695228934288025,-0.08254510909318924,-2.966481924057007,0.9157038927078247,0.0,0.0,0.0,0.08709724247455597,0.09863504767417908,0,0,0.0,0.0,0.30383557081222534,0.6645694375038147,0.5194225311279297,0.4878673255443573,0.30196821689605713,1.069421648979187,-1.0811471939086914,-1.244680404663086,0.03003186649746365,0.03457445568508572,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.18469399213790894,-0.2141890525817871,-1.7570438385009766,-1.9383105039596558,0.04880677329169379,0.05384195844332377,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.1962273120880127,-0.176854208111763,-0.3890438377857208,-0.3811808228492737,0.017683810808441856,0.017326401038603348,-0.08245139569044113,0.05945664644241333,0
41,B:extend,0.465023010969162,-0.09037940949201584,-0.06294690817594528,-0.10577141493558884,-2.9477524757385254,0.9173347353935242,0.0,0.0,0.0,0.08696076273918152,0.09853246062994003,0,0,0.0,0.0,0.30383557081222534,0.6645694375038147,0.5224730968475342,0.5041038393974304,0.06605927646160126,0.6655799746513367,-0.8476148247718811,-1.163397192955017,0.023544856243663363,0.03231658869319492,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.17582321166992188,-0.19020694494247437,-1.248401165008545,-1.8311448097229004,0.03467781013912625,0.0508651336034139,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.19231587648391724,-0.1782819777727127,-0.31459182500839233,-0.37125834822654724,0.01429962840947238,0.016875379464843056,-0.10557430237531662,0.0625537857413292,0
42,B:extend,0.4608200192451477,-0.28857168555259705,-0.06655067205429077,-0.12334515899419785,-2.9294562339782715,0.8762643933296204,0.0,0.0,0.0,0.08285802602767944,0.09453383088111877,0,0,0.0,0.0,0.30383557081222534,0.6645694375038147,0.5213344097137451,0.5132085680961609,-0.12266721576452255,0.33996665477752686,-0.5358824729919434,-0.9648748636245728,0.014885624249776205,0.02680207954512702,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.1756569743156433,-0.17678850889205933,-0.6866883039474487,-1.5337589979171753,0.019074675109651353,0.042604416608810425,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.1912662386894226,-0.1801520735025406,-0.209586501121521,-0.31011733412742615,0.009526659141887318,0.014096242460337553,-0.12303262948989868,0.06599631160497665,0
43,B:extend,0.4526403546333313,-0.4875151813030243,-0.07051023095846176,-0.1369306445121765,-2.91215181350708,0.816307544708252,0.0,0.0,0.0,0.07487177848815918,0.08663445711135864,0,0,0.0,0.0,0.30383557081222534,0.6645694375038147,0.5172939300537109,0.516922652721405,-0.2403191477060318,0.10448193550109863,-0.22806042432785034,-0.7243574857711792,0.006335011786884732,0.020121041271421645,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.18101203441619873,-0.17136430740356445,-0.1745983362197876,-1.1747519969940186,0.004849953783882989,0.032631999916500516,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.19223088026046753,-0.18270064890384674,-0.10360673069953918,-0.22812582552433014,0.0047093968499790535,0.01036935570565137,-0.13650313019752502,0.06979236006736755,0
44,B:extend,0.4404798448085785,-0.6863325834274292,-0.07469630986452103,-0.14816361665725708,-2.8959896564483643,0.7564203143119812,0.0,0.0,0.0,0.06306908279657364,0.07486295700073242,0,0,0.0,0.0,0.30383557081222534,0.6645694375038147,0.5118005275726318,0.5170189738273621,-0.2871236801147461,-0.0449761264026165,0.02507084608078003,-0.4948110282421112,0.0006964123911327786,0.01374475078450309,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.1890583038330078,-0.1712520718574524,0.23002943396568298,-0.8374518156051636,0.0063897064990467494,0.023262550433476765,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.1943209171295166,-0.1857282668352127,-0.015127435326576233,-0.14718593657016754,0.000687610696662556,0.006690269844098525,-0.14762210845947266,0.07380924373865128,0
45,B:extend,0.42435240745544434,-0.8844565749168396,-0.07897363603115082,-0.15840943157672882,-2.8808419704437256,0.7075183391571045,0.0,0.0,0.0,0.04747108370065689,0.05926057696342468,0,0,0.0,0.0,0.30383557081222534,0.6645694375038147,0.5061068534851074,0.515047013759613,-0.27734947204589844,-0.1230030357837677,0.20126697421073914,-0.3061078190803528,0.005590749283631642,0.008502994974454245,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.19759047031402588,-0.17412781715393066,0.504779577255249,-0.5645362734794617,0.014021654923756918,0.01568156315220727,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.19678235054016113,-0.18888087570667267,0.04756789654493332,-0.08018423616886139,0.0021621771156787872,0.0036447380076755176,-0.15774774551391602,0.07790381461381912,0
46,B:extend,0.4097224175930023,-0.5138397216796875,-0.03337148576974869,-0.17466901242733002,-2.8732969760894775,0.4131633937358856,338.39666748046875,308.8517761230469,647.2484436035156,0.040867216885089874,0.040899958461523056,1,1,0.0,0.0,0.30383557081222534,0.6645694375038147,0.576461136341095,0.5131053328514099,4.801249027252197,3.795728921890259,-9.668011665344238,1.044809341430664,0.2685558795928955,0.029022481706407335,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.22160229086875916,-0.17217214405536652,2.752761125564575,-1.499762773513794,0.0764655868212382,0.04166007704204983,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.19417259097099304,-0.18149690330028534,2.577371597290039,-0.4469216465950012,0.1171532544222745,0.02031462029977278,-0.17378218472003937,0.032857611775398254,0
47,B:extend,0.4065409004688263,-0.07777902483940125,-0.03819962963461876,-0.20732545852661133,-2.8604202270507812,0.2906103730201721,185.95556640625,72.4852294921875,258.4407958984375,0.040024202316999435,0.03999705612659454,1,1,0.0,0.0,0.30383557081222534,0.6645694375038147,0.6346891522407532,0.5676209926605225,1.7128369808197021,1.4865278005599976,-6.860711574554443,-4.868664741516113,0.1905753215154012,0.13524068726433647,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.21347875893115997,-0.15830686688423157,-1.025650143623352,-2.9375083446502686,0.028490281767315336,0.08159745401806301,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.22794915735721588,-0.20966856181621552,1.8273366689682007,1.4238958358764648,0.08306075768037276,0.06472253799438477,-0.20584337413311005,0.037372492253780365,0
48,B:extend,0.405731201171875,-0.04477674141526222,-0.04102858901023865,-0.2341768741607666,-2.8577334880828857,0.04898595064878464,132.2932586669922,53.95164489746094,186.24490356445312,0.04010620713233948,0.04006536304950714,1,1,0.0,0.0,0.30383557081222534,0.6645694375038147,0.6537716388702393,0.5818473100662231,0.6320534348487854,0.47643205523490906,-5.701730728149414,-3.3140525817871094,0.1583814091152615,0.09205701616075304,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.19727514684200287,-0.13863080739974976,-1.1538114547729492,-3.06827449798584,0.03205031818813748,0.08522984716627333,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.2359529584646225,-0.2150568962097168,1.0636916160583496,0.48924994468688965,0.048349618911743164,0.022238633849404076,-0.23204240202903748,0.03989754989743233,0
49,B:extend,0.40517061948776245,-0.03422928601503372,-0.04262649267911911,-0.2528125047683716,-2.8569908142089844,0.001279616029933095,119.74327087402344,50.09334182739258,169.83661270141602,0.040264371782541275,0.04016626626253128,1,1,0.0,0.0,0.30383557081222534,0.6645694375038147,0.660227358341217,0.5862995982170105,0.17263799905776978,0.14636483788490295,-5.160675525665283,-2.882922649383545,0.14335209793514675,0.08008118470509847,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.18980996310710907,-0.1301041543483734,-0.7633359432220459,-2.5928831100463867,0.021203776200612385,0.07202453083462185,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.23099441826343536,-0.20854626595973969,0.35486292839050293,-0.13305753469467163,0.016130133108659225,0.00604806975884871,-0.2501280605792999,0.04125901684165001,0
50,B:extend,0.40466684103012085,-0.03283945098519325,-0.043018028140068054,-0.26736751198768616,-2.857163429260254,-0.02252442203462124,111.53158569335938,48.653236389160156,160.18482208251953,0.04048677533864975,0.04025983065366745,1,1,0.0,0.0,0.30383557081222534,0.6645694375038147,0.6605829000473022,0.5869295001029968,-0.05506777763366699,0.01055574044585228,-4.817399501800537,-2.6645290851593018,0.1338166528277927,0.0740146968099806,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.18741406500339508,-0.1282234489917755,-0.5052748322486877,-2.2308053970336914,0.014035412006907992,0.0619668165842692,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.21903952956199646,-0.19626057147979736,-0.1778557300567627,-0.6271198987960815,0.008084351366216486,0.028505449945276432,-0.26419341564178467,0.041476793587207794,0
51,B:extend,0.4040919542312622,-0.037912532687187195,-0.04263240098953247,-0.28041577339172363,-2.8578360080718994,-0.029918914660811424,106.43692016601562,48.866973876953125,155.30389404296875,0.04071996361017227,0.04033283889293671,1,1,0.0,0.0,0.30383557081222534,0.6645694375038147,0.6583094596862793,0.586678683757782,-0.1314171999692917,0.00031394511461257935,-4.587825775146484,-2.594963550567627,0.12743960486518013,0.07208232084910075,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.18757475912570953,-0.12995608150959015,-0.3438979983329773,-1.951405644416809,0.009552722175916037,0.054205712344911366,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.20345951616764069,-0.18134455382823944,-0.6472434401512146,-1.0691479444503784,0.029420156370509754,0.048597633838653564,-0.2767552137374878,0.04095478728413582,0
52,B:extend,0.4033704698085785,-0.04720901697874069,-0.041957542300224304,-0.2935328781604767,-2.8587095737457275,-0.03631513565778732,102.2151107788086,49.27643966674805,151.49155044555664,0.040923379361629486,0.04037383943796158,1,1,0.0,0.0,0.30383557081222534,0.6645694375038147,0.6556897759437561,0.5867319107055664,-0.12021871656179428,0.026882395148277283,-4.491244316101074,-2.6268506050109863,0.12475678655836317,0.07296807236141628,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.18888236582279205,-0.13319426774978638,-0.23964448273181915,-1.7645708322525024,0.006656791186994976,0.0490158564514584,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.18640679121017456,-0.16536037623882294,-1.0461764335632324,-1.4281206130981445,0.0475534742528742,0.06491457332264293,-0.28933578729629517,0.04015113785862923,0
53,B:extend,0.4024637043476105,-0.057969700545072556,-0.04130891337990761,-0.3076589107513428,-2.8595423698425293,-0.03081568516790867,100.22622680664062,49.76988220214844,149.99610900878906,0.04107816144824028,0.040379323065280914,1,1,0.0,0.0,0.30383557081222534,0.6645694375038147,0.6540346741676331,0.5876468420028687,-0.050685103982686996,0.07393492758274078,-4.515078067779541,-2.7143380641937256,0.12541883521609837,0.07539827956093682,0.0,0.0,-0.4444451332092285,-0.32860666513442993,-0.19055771827697754,-0.13665421307086945,-0.16515344381332397,-1.653625726699829,0.004587595661481221,0.045934047963884145,0.0,0.0,0.37524348497390747,0.37524348497390747,-0.16901221871376038,-0.14908474683761597,-1.4176537990570068,-1.764496088027954,0.06443880904804576,0.08020436763763428,-0.302828311920166,0.03935806825757027,0
54,B:aerial/hold,0.4013597071170807,-0.06972809135913849,-0.040854379534721375,-0.32337912917137146,-2.86018705368042,-0.023611687123775482,99.55657958984375,50.03968048095703,149.59626007080078,0.04118127375841141,0.0403531938791275,1,1,0.0,0.0,0.5,0.5,0.6538729071617126,0.5895897150039673,0.025246933102607727,0.1309768706560135,-4.6176605224609375,-2.846950054168701,0.12826834784613717,0.0790819459491306,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.19204175472259521,-0.13951244950294495,-0.13855159282684326,-1.6135139465332031,0.0038486553563012015,0.04481983184814453,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1517576426267624,-0.1328272521495819,-1.7373099327087402,-2.0839290618896484,0.07896863330494273,0.09472404826771129,-0.31777235865592957,0.038725994527339935,0
55,B:aerial/hold,0.40004962682724,-0.08234182745218277,-0.040698789060115814,-0.34098756313323975,-2.8605005741119385,-0.00837969221174717,99.13947296142578,49.22580337524414,148.36527633666992,0.04123688489198685,0.04029950499534607,1,1,0.0,0.0,0.5,0.5,0.6554137468338013,0.5925360321998596,0.10921665281057358,0.1678905487060547,-4.78010368347168,-3.004138231277466,0.13278065787421334,0.08344828420215183,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.19308575987815857,-0.14135223627090454,-0.13844478130340576,-1.6265794038772583,0.003845688369539049,0.045182761218812734,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.13478675484657288,-0.11664058268070221,-2.0622506141662598,-2.410508155822754,0.09373866428028453,0.1095685525373979,-0.3344179689884186,0.038344960659742355,0
56,B:aerial/hold,0.3985387682914734,-0.09433883428573608,-0.0411231629550457,-0.36066123843193054,-2.8600313663482666,0.02793046459555626,99.16409301757812,51.0453987121582,150.20949172973633,0.04125093296170235,0.04024772346019745,1,1,0.0,0.0,0.5,0.5,0.6585991978645325,0.5967657566070557,0.18723277747631073,0.22963131964206696,-4.986557483673096,-3.1900992393493652,0.13851548565758598,0.08861386775970459,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1935431957244873,-0.14191150665283203,-0.1661907136440277,-1.708428978919983,0.004616408712334103,0.04745636052555508,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.11793673038482666,-0.10192780196666718,-2.392364740371704,-2.636197328567505,0.10874385183507745,0.11982715129852295,-0.35289302468299866,0.03846660628914833,0
57,B:aerial/hold,0.39686551690101624,-0.10502495616674423,-0.042481426149606705,-0.38246896862983704,-2.858715534210205,0.04357822984457016,98.09939575195312,52.398101806640625,150.49749755859375,0.0412369966506958,0.0402543805539608,1,1,0.0,0.0,0.5,0.5,0.6628931760787964,0.6020732522010803,0.2302958369255066,0.2775420546531677,-5.18589448928833,-3.4194750785827637,0.1440526247024536,0.09498541884952122,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.193184033036232,-0.14092804491519928,-0.23497742414474487,-1.8438738584518433,0.006527150670687358,0.05121871829032898,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.10081647336483002,-0.08963502943515778,-2.747504234313965,-2.769221782684326,0.12488655610518022,0.1258737173947421,-0.37321218848228455,0.0394001230597496,0
58,B:aerial/hold,0.3950271010398865,-0.11679169535636902,-0.04475385323166847,-0.40620648860931396,-2.857123851776123,0.027547039091587067,96.17536926269531,54.35888671875,150.5342559814453,0.04120991379022598,0.04036039859056473,1,1,0.0,0.0,0.5,0.5,0.6678125262260437,0.6083632707595825,0.2526412904262543,0.3163500726222992,-5.368979454040527,-3.677886724472046,0.14913831816779244,0.1021635201242235,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1921759992837906,-0.1390482783317566,-0.30966877937316895,-1.9666944742202759,0.008601910538143583,0.05463040206167433,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.08304531872272491,-0.07861870527267456,-3.1342177391052246,-2.893944501876831,0.1424644426866011,0.1315429319034923,-0.3951273560523987,0.04109834134578705,0
59,B:aerial/hold,0.3930058479309082,-0.13039349019527435,-0.04802495613694191,-0.4316747188568115,-2.85538911819458,0.025873476639389992,93.28411102294922,54.66233825683594,147.94644927978516,0.04117756336927414,0.04059185832738876,1,1,0.0,0.0,0.5,0.5,0.6730252504348755,0.6152727603912354,0.2538587749004364,0.3248980939388275,-5.536336421966553,-3.895380735397339,0.15378712283240425,0.10820502042770386,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1907854676246643,-0.1367407739162445,-0.3797147274017334,-2.0871782302856445,0.010547631316714816,0.05797717306349012,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.06423929333686829,-0.06806249916553497,-3.5611989498138428,-3.0213584899902344,0.16187267953699286,0.13733447681773792,-0.41839247941970825,0.043602682650089264,0
60,B:aerial/hold,0.3907499313354492,-0.14663153886795044,-0.05201392620801926,-0.4587533175945282,-2.8533201217651367,0.019748199731111526,89.53352355957031,55.47947692871094,145.01300048828125,0.04114949703216553,0.040896397083997726,1,1,0.0,0.0,0.5,0.5,0.6780092120170593,0.6224961876869202,0.23173648118972778,0.35876554250717163,-5.663394451141357,-4.141656875610352,0.15731651253170437,0.11504602432250977,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18908125162124634,-0.13409943878650665,-0.45196861028671265,-2.1856813430786133,0.01255468361907535,0.06071337064107259,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.04388132691383362,-0.058196332305669785,-4.043824195861816,-3.180328845977783,0.18381019072099167,0.14456040208989923,-0.4428306818008423,0.04661493003368378,0
61,B:aerial/hold,0.38819998502731323,-0.16527219116687775,-0.05650734156370163,-0.4873858690261841,-2.8513033390045166,-0.004657814744859934,84.90660858154297,59.11028289794922,144.0168914794922,0.041132085025310516,0.041261330246925354,1,1,0.0,0.0,0.5,0.5,0.6826832890510559,0.630215585231781,0.23940357565879822,0.37936505675315857,-5.788761138916016,-4.410710334777832,0.16079892052544487,0.12251973152160645,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18715032935142517,-0.13157901167869568,-0.5145145058631897,-2.247978687286377,0.014292069607310824,0.06244385242462158,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.021797707304358482,-0.048763375729322433,-4.589047908782959,-3.3514108657836914,0.20859308676286178,0.15233685753562234,-0.46831774711608887,0.04990105703473091,0
62,B:aerial/hold,0.3853674829006195,-0.18187035620212555,-0.06064803898334503,-0.5178818702697754,-2.8501429557800293,-0.05627693980932236,85.98422241210938,61.35627746582031,147.3404998779297,0.04119512438774109,0.04168305546045303,1,1,0.0,0.0,0.5,0.5,0.687470555305481,0.6384009718894958,0.26170989871025085,0.3987846076488495,-5.964416980743408,-4.690698146820068,0.16567824946509468,0.1302971707450019,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.1842900663614273,-0.12911143898963928,-0.6774107813835144,-2.323863983154297,0.018816966149542067,0.06455177730984157,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.0010093700839206576,-0.0395030751824379,-4.886159420013428,-3.5300209522247314,0.2220981554551558,0.16045549782839688,-0.4950408637523651,0.0526629313826561,0
63,B:aerial/hold,0.3823179006576538,-0.19623024761676788,-0.0636342465877533,-0.5503447651863098,-2.8502540588378906,-0.08108798414468765,85.4715347290039,62.27629852294922,147.74783325195312,0.04144808277487755,0.042189739644527435,1,1,0.0,0.0,0.5,0.5,0.6926379799842834,0.6464507579803467,0.26430001854896545,0.3760307729244232,-6.1436944007873535,-4.91008186340332,0.1706581777996487,0.13639116287231445,0.0,0.0,-0.20000000298023224,-0.20000000298023224,-0.18033467233181,-0.12647698819637299,-0.8691121339797974,-2.4125213623046875,0.02414200372166104,0.06701448228624132,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.014986218884587288,-0.03076525591313839,-4.988813400268555,-3.6939079761505127,0.22676424546675247,0.1679049080068415,-0.5229811072349548,0.05420168489217758,0
